17176	ot_116	
1086559	ot_116	
1086562	ot_116	
851815	ot_116	
277289	ot_116	
851812	ot_116	
851805	ot_116	
851814	ot_116	
61752	ot_116	
546091	ot_116	
767823	ot_116	
525625	ot_116	
970646	ot_116	
285637	ot_116	
404895	ot_116	
475893	ot_116	
404896	ot_116	
475892	ot_116	
750774	ot_118	
255470	ot_118	
750772	ot_118	
3596032	ot_118	
3596029	ot_118	
227315	ot_118	
227314	ot_118	
3596031	ot_118	
3596033	ot_118	
227302	ot_118	
837568	ot_118	
227301	ot_118	
570964	ot_118	
1014129	ot_118	
750781	ot_118	
352749	ot_118	
3596026	ot_118	
570956	ot_118	
109888	ot_118	
3596028	ot_118	
176333	ot_118	
3596027	ot_118	
963344	ot_119	
1014142	ot_119	
1014136	ot_119	
488154	ot_119	
80424	ot_119	
488158	ot_119	
488145	ot_119	
488156	ot_119	
488148	ot_119	
1014138	ot_119	
488151	ot_119	
1041415	ot_121	
267844	ot_121	
794915	ot_121	
119219	ot_121	
494372	ot_121	
3596362	ot_121	
3596364	ot_121	
3596363	ot_121	
879002	ot_121	
212182	ot_121	
462551	ot_121	
3605748	ot_121	
3596365	ot_121	
780440	ot_121	
933123	ot_121	
787072	ot_121	
3596330	ot_121	
787074	ot_121	
3596327	ot_121	
321160	ot_121	
3596329	ot_121	
3596328	ot_121	
787062	ot_121	
787064	ot_121	
787066	ot_121	
212172	ot_121	
3596324	ot_121	
3596325	ot_121	
4947394	ot_121	
212737	ot_121	
4947402	ot_121	
4947387	ot_121	
212748	ot_121	
4947399	ot_121	
478750	ot_121	
4947393	ot_121	
4947390	ot_121	
4947398	ot_121	
1039519	ot_121	
4947396	ot_121	
1016598	ot_121	
595243	ot_121	
4947385	ot_121	
455567	ot_121	
734886	ot_121	
4947391	ot_121	
4947386	ot_121	
4947383	ot_121	
4947397	ot_121	
4947389	ot_121	
4947395	ot_121	
4947400	ot_121	
595245	ot_121	
4947384	ot_121	
4947392	ot_121	
4947388	ot_121	
4947401	ot_121	
3596334	ot_121	
3596332	ot_121	
3596336	ot_121	
3596337	ot_121	
1050027	ot_121	
3596335	ot_121	
3596331	ot_121	
3596333	ot_121	
792628	ot_121	
549514	ot_121	
3596312	ot_121	
3596306	ot_121	
3596307	ot_121	
3596308	ot_121	
550040	ot_121	
3596309	ot_121	
626955	ot_121	
3596357	ot_121	
3596355	ot_121	
3596356	ot_121	
780426	ot_121	
3596360	ot_121	
3596361	ot_121	
169265	ot_121	
792619	ot_121	
5560110	ot_121	
3596350	ot_121	
169267	ot_121	
3596354	ot_121	
3596353	ot_121	
792623	ot_121	
3596352	ot_121	
3596351	ot_121	
3596349	ot_121	
3596338	ot_121	
3596346	ot_121	
550039	ot_121	
664650	ot_121	
3596347	ot_121	
690366	ot_121	
3596340	ot_121	
792620	ot_121	
3596339	ot_121	
3596342	ot_121	
3596344	ot_121	
119216	ot_121	
526771	ot_121	
5560111	ot_121	
3596321	ot_121	
5560112	ot_121	
212175	ot_121	
3601546	ot_121	
3605232	ot_121	
3596295	ot_121	
3596296	ot_121	
75792	ot_121	
3596305	ot_121	
3596303	ot_121	
3596304	ot_121	
3596300	ot_121	
891417	ot_121	
3596298	ot_121	
229931	ot_121	
3596302	ot_121	
891425	ot_121	
787069	ot_121	
891422	ot_121	
267863	ot_121	
4130271	ot_121	
4130270	ot_121	
125907	ot_121	
3596359	ot_121	
933122	ot_121	
494374	ot_121	
3596358	ot_121	
3603295	ot_121	
550051	ot_121	
4130281	ot_121	
3605883	ot_121	
3602884	ot_121	
3604141	ot_121	
3605882	ot_121	
1041420	ot_121	
3604196	ot_121	
3601874	ot_121	
3602243	ot_121	
3603292	ot_121	
3601283	ot_121	
443650	ot_122	
595567	ot_122	
960220	ot_122	
1030753	ot_122	
1030749	ot_122	
1030759	ot_122	
705942	ot_123	
705947	ot_123	
563571	ot_123	
563568	ot_123	
563570	ot_123	
68112	ot_123	
563569	ot_123	
540033	ot_123	
563580	ot_123	
705938	ot_123	
563584	ot_123	
259045	ot_123	
590139	ot_123	
967561	ot_124	
5021	ot_124	
3600026	ot_124	
976081	ot_124	
3600031	ot_124	
607272	ot_124	
526428	ot_124	
521837	ot_124	
3600034	ot_124	
3600032	ot_124	
5026	ot_124	
3600025	ot_124	
3600024	ot_124	
5031	ot_124	
3600036	ot_124	
3600039	ot_124	
5027	ot_124	
787599	ot_124	
323799	ot_124	
787600	ot_124	
805793	ot_124	
738796	ot_124	
1041320	ot_124	
784565	ot_124	
521834	ot_124	
3600027	ot_124	
813276	ot_125	
242768	ot_125	
915643	ot_125	
198673	ot_129	
842342	ot_129	
198692	ot_129	
198690	ot_129	
1013325	ot_129	
772738	ot_129	
1013340	ot_129	
772741	ot_129	
650221	ot_129	
772727	ot_129	
487306	ot_129	
772747	ot_129	
331533	ot_129	
539134	ot_129	
772729	ot_129	
487308	ot_129	
487313	ot_129	
487311	ot_129	
772745	ot_129	
3600772	ot_129	
772743	ot_129	
772749	ot_129	
842345	ot_129	
5272	ot_136	
332002	ot_136	
526689	ot_136	
977428	ot_136	
332005	ot_136	
526708	ot_136	
977453	ot_136	
117726	ot_137	
403802	ot_137	
403772	ot_137	
675103	ot_137	
1030314	ot_137	
1030310	ot_137	
429615	ot_137	
1030312	ot_137	
827441	ot_137	
170197	ot_137	
3596802	ot_138	
324163	ot_138	
848606	ot_138	
848605	ot_138	
464693	ot_138	
464695	ot_138	
848607	ot_138	
848594	ot_138	
1041424	ot_138	
363031	ot_138	
324158	ot_138	
324161	ot_138	
549527	ot_138	
563490	ot_138	
324160	ot_138	
324162	ot_138	
575316	ot_139	
1073495	ot_139	
979992	ot_139	
497204	ot_139	
425447	ot_139	
689773	ot_139	
1057477	ot_139	
951123	ot_139	
293724	ot_139	
242774	ot_139	
848593	ot_139	
170200	ot_140	
109023	ot_140	
409434	ot_140	
3600651	ot_140	
401967	ot_140	
3600650	ot_140	
9839	ot_140	
3600687	ot_140	
221814	ot_140	
446659	ot_140	
969843	ot_140	
31563	ot_140	
9831	ot_140	
9837	ot_140	
480890	ot_140	
3600684	ot_140	
31566	ot_140	
9834	ot_140	
323108	ot_140	
1021952	ot_140	
744568	ot_140	
744567	ot_140	
9830	ot_140	
31575	ot_140	
939761	ot_140	
701202	ot_140	
443642	ot_140	
480886	ot_140	
480891	ot_140	
780772	ot_140	
9835	ot_140	
969841	ot_140	
3600657	ot_140	
9836	ot_140	
480885	ot_140	
9838	ot_140	
3600659	ot_140	
320284	ot_142	
320282	ot_142	
320286	ot_142	
320288	ot_142	
71463	ot_142	
71459	ot_142	
82214	ot_142	
488690	ot_142	
300867	ot_142	
904499	ot_142	
3595652	ot_142	
592673	ot_142	
592674	ot_142	
134477	ot_142	
514671	ot_142	
320278	ot_142	
250508	ot_142	
592670	ot_142	
1016643	ot_142	
514681	ot_142	
320271	ot_142	
134478	ot_142	
663145	ot_142	
536766	ot_144	
280900	ot_144	
280901	ot_144	
1078411	ot_144	
551819	ot_144	
454492	ot_144	
1078413	ot_144	
571570	ot_144	
147723	ot_144	
551817	ot_144	
1097995	ot_144	
1097994	ot_144	
855485	ot_144	
280897	ot_144	
280902	ot_144	
1097991	ot_144	
855484	ot_144	
855480	ot_144	
855482	ot_144	
979353	ot_144	
864865	ot_144	
1078400	ot_144	
385981	ot_144	
989958	ot_144	
917903	ot_147	
917902	ot_147	
412119	ot_147	
832746	ot_147	
462555	ot_147	
452902	ot_147	
412121	ot_147	
3600779	ot_147	
917904	ot_147	
284302	ot_147	
917900	ot_147	
917899	ot_147	
917901	ot_147	
452890	ot_147	
1065612	ot_147	
917905	ot_147	
917893	ot_147	
917898	ot_147	
452892	ot_147	
917894	ot_147	
236084	ot_147	
196945	ot_147	
452900	ot_147	
392091	ot_147	
392094	ot_147	
462543	ot_147	
452894	ot_147	
452898	ot_147	
392077	ot_147	
291857	ot_147	
524018	ot_148	
704136	ot_148	
423281	ot_148	
948869	ot_148	
948865	ot_148	
948874	ot_148	
150514	ot_148	
948862	ot_148	
150516	ot_148	
150515	ot_148	
724983	ot_148	
150518	ot_148	
423285	ot_148	
614658	ot_148	
755107	ot_148	
898071	ot_148	
898073	ot_148	
372777	ot_148	
372775	ot_148	
372774	ot_148	
372778	ot_148	
423282	ot_148	
989087	ot_148	
1050190	ot_148	
423284	ot_148	
724987	ot_148	
1050191	ot_148	
986892	ot_149	
986891	ot_149	
284298	ot_149	
741575	ot_149	
986890	ot_149	
3600159	ot_150	
3600167	ot_150	
1019972	ot_150	
3600164	ot_150	
291641	ot_150	
3600152	ot_150	
291637	ot_150	
3600166	ot_150	
3600154	ot_150	
3600162	ot_150	
3600160	ot_150	
3600161	ot_150	
738735	ot_150	
960892	ot_150	
960894	ot_150	
3600158	ot_150	
3600163	ot_150	
3600157	ot_150	
3600155	ot_150	
3600153	ot_150	
909900	ot_150	
738742	ot_150	
351693	ot_150	
876386	ot_150	
3600156	ot_150	
3600165	ot_150	
738737	ot_150	
856985	ot_150	
857009	ot_150	
856999	ot_150	
857004	ot_150	
1059115	ot_150	
876388	ot_150	
876373	ot_150	
738747	ot_150	
977876	ot_151	
977867	ot_151	
977868	ot_151	
977877	ot_151	
977874	ot_151	
977875	ot_151	
977865	ot_151	
965757	ot_151	
1068254	ot_151	
977869	ot_151	
370836	ot_151	
712005	ot_151	
712006	ot_151	
712004	ot_151	
815708	ot_151	
712007	ot_151	
535536	ot_152	
866604	ot_152	
1068262	ot_152	
179929	ot_152	
1030674	ot_152	
1030675	ot_152	
397816	ot_152	
266063	ot_152	
179925	ot_152	
450962	ot_152	
829342	ot_153	
305170	ot_153	
246963	ot_153	
130076	ot_153	
246960	ot_153	
769988	ot_153	
355169	ot_153	
450968	ot_153	
829343	ot_153	
829345	ot_153	
769998	ot_153	
1031356	ot_153	
1031362	ot_153	
355349	ot_153	
770000	ot_153	
263560	ot_153	
640525	ot_153	
829347	ot_153	
829349	ot_153	
640532	ot_154	
1068267	ot_154	
5223330	ot_154	
3600271	ot_154	
3600272	ot_154	
542001	ot_154	
848382	ot_154	
5223329	ot_154	
485268	ot_154	
5223328	ot_154	
5223327	ot_154	
3600277	ot_155	
818159	ot_155	
764291	ot_155	
3600281	ot_155	
818175	ot_155	
818176	ot_155	
288964	ot_155	
3600283	ot_155	
3600280	ot_155	
564506	ot_155	
3600282	ot_155	
291850	ot_155	
738739	ot_156	
738742	ot_156	
738749	ot_156	
738735	ot_156	
738737	ot_156	
1019972	ot_156	
291641	ot_156	
291637	ot_156	
738747	ot_156	
485268	ot_156	
485266	ot_156	
291850	ot_156	
541992	ot_156	
815700	ot_156	
266063	ot_156	
1068256	ot_156	
815708	ot_156	
815705	ot_156	
1068258	ot_156	
266067	ot_156	
4130726	ot_156	
789435	ot_156	
789433	ot_156	
789430	ot_156	
789437	ot_156	
789439	ot_156	
214984	ot_156	
214987	ot_156	
214989	ot_156	
214976	ot_156	
214978	ot_156	
214982	ot_156	
214980	ot_156	
214972	ot_156	
214974	ot_156	
738733	ot_156	
741573	ot_156	
789428	ot_156	
467845	ot_156	
1020138	ot_156	
499964	ot_157	
724966	ot_157	
724960	ot_157	
724964	ot_157	
983476	ot_157	
524497	ot_157	
499951	ot_157	
724183	ot_157	
704537	ot_157	
704541	ot_157	
724968	ot_157	
838427	ot_158	
733990	ot_158	
3600177	ot_158	
499950	ot_158	
994333	ot_158	
1020134	ot_158	
923815	ot_158	
994349	ot_158	
290736	ot_158	
3600178	ot_158	
3600179	ot_158	
122919	ot_159	
425443	ot_159	
90562	ot_159	
876880	ot_159	
876870	ot_159	
873958	ot_159	
704539	ot_159	
348848	ot_159	
704540	ot_159	
1025755	ot_159	
724186	ot_159	
704536	ot_159	
704538	ot_159	
534436	ot_159	
77828	ot_159	
755098	ot_159	
724180	ot_159	
724169	ot_159	
704547	ot_159	
726782	ot_159	
290738	ot_159	
733984	ot_159	
459335	ot_159	
149816	ot_159	
923815	ot_159	
3600178	ot_159	
499950	ot_159	
733990	ot_159	
149826	ot_159	
704541	ot_159	
704537	ot_159	
226445	ot_159	
1010553	ot_159	
738744	ot_159	
130077	ot_159	
130072	ot_159	
706454	ot_159	
839547	ot_159	
130074	ot_159	
130075	ot_159	
802075	ot_159	
149822	ot_159	
678453	ot_159	
155286	ot_159	
467846	ot_159	
119421	ot_160	
716374	ot_160	
817586	ot_160	
1089846	ot_160	
716372	ot_160	
645854	ot_160	
209184	ot_160	
290349	ot_160	
290348	ot_160	
579824	ot_160	
619331	ot_160	
716377	ot_160	
995013	ot_160	
900913	ot_160	
630645	ot_160	
636289	ot_161	
1073065	ot_161	
1077162	ot_161	
831222	ot_161	
550598	ot_161	
550592	ot_161	
919810	ot_161	
831228	ot_161	
1077164	ot_161	
1077161	ot_161	
1077165	ot_161	
1077168	ot_161	
717534	ot_161	
831220	ot_161	
400201	ot_161	
550595	ot_161	
550596	ot_161	
919813	ot_161	
919812	ot_161	
1077157	ot_161	
400198	ot_161	
550600	ot_161	
1077156	ot_161	
550597	ot_161	
165621	ot_161	
165623	ot_161	
919808	ot_161	
256849	ot_161	
307002	ot_161	
400199	ot_161	
400203	ot_161	
400205	ot_161	
1077170	ot_161	
307000	ot_161	
256853	ot_161	
291861	ot_161	
256847	ot_161	
256845	ot_161	
550593	ot_161	
550599	ot_161	
550594	ot_161	
283086	ot_161	
3600448	ot_161	
400210	ot_161	
1015530	ot_162	
591223	ot_162	
681045	ot_162	
18325	ot_162	
70125	ot_162	
70127	ot_162	
771954	ot_162	
591214	ot_162	
18323	ot_162	
18320	ot_162	
18318	ot_162	
591212	ot_162	
789650	ot_164	
648764	ot_164	
372340	ot_164	
847706	ot_164	
717634	ot_164	
851024	ot_164	
847705	ot_164	
183230	ot_164	
558234	ot_165	
649005	ot_165	
842173	ot_165	
495037	ot_165	
495050	ot_165	
842175	ot_165	
630221	ot_165	
803501	ot_165	
1047127	ot_165	
267637	ot_165	
267640	ot_165	
893370	ot_165	
649011	ot_165	
3600349	ot_166	
238149	ot_166	
238155	ot_166	
1064717	ot_166	
642316	ot_166	
642310	ot_166	
642313	ot_166	
1064714	ot_166	
757507	ot_166	
706763	ot_166	
706785	ot_166	
183248	ot_166	
183252	ot_166	
183241	ot_166	
183250	ot_166	
250897	ot_166	
706784	ot_166	
165630	ot_166	
1028838	ot_166	
875952	ot_166	
706765	ot_166	
183244	ot_166	
757510	ot_166	
135928	ot_166	
3600448	ot_166	
400211	ot_166	
250892	ot_166	
744928	ot_167	
968780	ot_167	
968781	ot_167	
993108	ot_167	
968807	ot_167	
968775	ot_167	
316865	ot_167	
442821	ot_167	
442820	ot_167	
968773	ot_167	
968774	ot_167	
442813	ot_167	
442814	ot_167	
442816	ot_167	
33330	ot_167	
229282	ot_167	
442830	ot_167	
466987	ot_167	
744927	ot_167	
467016	ot_167	
442815	ot_167	
839849	ot_168	
3613491	ot_168	
3613476	ot_168	
3613496	ot_168	
99590	ot_168	
340694	ot_168	
3613497	ot_168	
1034139	ot_168	
1034137	ot_168	
608040	ot_168	
251394	ot_168	
423030	ot_168	
1034141	ot_168	
508054	ot_168	
379794	ot_168	
673798	ot_168	
630309	ot_168	
448935	ot_168	
610858	ot_168	
813040	ot_168	
3613499	ot_168	
251395	ot_168	
673797	ot_168	
67622	ot_168	
813028	ot_168	
610860	ot_168	
3613490	ot_168	
164528	ot_168	
744706	ot_168	
340692	ot_168	
5557499	ot_168	
3613494	ot_168	
673796	ot_168	
813025	ot_168	
3613483	ot_168	
673800	ot_168	
99588	ot_168	
673799	ot_168	
156179	ot_168	
99587	ot_168	
609464	ot_168	
395328	ot_168	
4131613	ot_170	
4131612	ot_170	
3599436	ot_170	
4131615	ot_170	
4131614	ot_170	
4131619	ot_170	
4131618	ot_170	
4131620	ot_170	
4131625	ot_170	
4131623	ot_170	
4131624	ot_170	
3599545	ot_170	
4131626	ot_170	
4131621	ot_170	
4131616	ot_170	
4131622	ot_170	
3599842	ot_170	
3599890	ot_170	
697024	ot_172	
785711	ot_172	
391157	ot_172	
659655	ot_172	
785707	ot_172	
157232	ot_172	
785713	ot_172	
785709	ot_172	
856514	ot_172	
856515	ot_172	
737469	ot_172	
856513	ot_172	
341471	ot_172	
388146	ot_172	
927473	ot_172	
927475	ot_172	
526863	ot_172	
978803	ot_172	
927470	ot_172	
653290	ot_172	
368828	ot_172	
901358	ot_172	
977520	ot_172	
1009956	ot_172	
351893	ot_172	
815423	ot_172	
171825	ot_173	
694655	ot_173	
17262	ot_173	
17255	ot_173	
119889	ot_173	
171835	ot_173	
951128	ot_173	
346155	ot_174	
768649	ot_174	
695490	ot_174	
631582	ot_174	
121366	ot_174	
542039	ot_174	
121363	ot_174	
26185	ot_174	
695489	ot_174	
121359	ot_174	
871288	ot_174	
695491	ot_174	
768648	ot_174	
871310	ot_174	
768645	ot_174	
212288	ot_174	
346153	ot_174	
200834	ot_174	
121367	ot_174	
121360	ot_174	
121362	ot_174	
871302	ot_174	
20989	ot_174	
467529	ot_174	
467517	ot_174	
121365	ot_174	
768640	ot_174	
871289	ot_174	
871297	ot_174	
621800	ot_176	
621794	ot_176	
621801	ot_176	
136028	ot_176	
621797	ot_176	
621796	ot_176	
621798	ot_176	
621802	ot_176	
621803	ot_176	
487359	ot_177	
795245	ot_177	
795248	ot_177	
487357	ot_177	
641112	ot_177	
487354	ot_177	
487355	ot_177	
487353	ot_177	
487358	ot_177	
641113	ot_177	
980335	ot_177	
641122	ot_177	
487356	ot_177	
1040135	ot_177	
537132	ot_178	
588834	ot_178	
641123	ot_178	
877583	ot_178	
641120	ot_178	
980335	ot_178	
641122	ot_178	
487356	ot_178	
1040135	ot_178	
641113	ot_178	
487358	ot_178	
487353	ot_178	
487355	ot_178	
487354	ot_178	
487359	ot_178	
641112	ot_178	
487357	ot_178	
67916	ot_178	
641124	ot_178	
588836	ot_178	
641117	ot_178	
641114	ot_178	
744787	ot_178	
152806	ot_178	
152808	ot_178	
302798	ot_178	
658130	ot_178	
67919	ot_178	
67918	ot_178	
119536	ot_178	
67920	ot_178	
36109	ot_178	
759560	ot_178	
67922	ot_178	
588838	ot_178	
588837	ot_178	
67921	ot_178	
67924	ot_178	
302794	ot_178	
3597819	ot_178	
190307	ot_178	
302792	ot_178	
16194	ot_178	
641121	ot_178	
1050413	ot_178	
922718	ot_178	
621797	ot_178	
621796	ot_178	
621803	ot_178	
621802	ot_178	
621798	ot_178	
621794	ot_178	
621801	ot_178	
136028	ot_178	
621800	ot_178	
136035	ot_178	
814755	ot_178	
537121	ot_178	
1063654	ot_178	
136021	ot_178	
119535	ot_178	
154000	ot_178	
621799	ot_178	
154004	ot_178	
537122	ot_178	
136026	ot_178	
1063653	ot_178	
650618	ot_178	
890939	ot_178	
16185	ot_178	
119541	ot_178	
537126	ot_178	
1063652	ot_178	
877579	ot_178	
909554	ot_181	
1019121	ot_181	
651027	ot_181	
1019118	ot_181	
73664	ot_181	
331725	ot_181	
950993	ot_181	
500593	ot_181	
554297	ot_181	
73672	ot_181	
500598	ot_181	
73666	ot_181	
801808	ot_181	
1077204	ot_181	
73671	ot_181	
73683	ot_181	
73662	ot_181	
647448	ot_181	
214509	ot_181	
833437	ot_181	
122336	ot_181	
364162	ot_181	
196309	ot_181	
178577	ot_181	
178580	ot_181	
962561	ot_181	
798336	ot_181	
309097	ot_181	
516310	ot_181	
703731	ot_181	
798343	ot_181	
101591	ot_181	
798346	ot_181	
572746	ot_181	
400227	ot_181	
1037439	ot_181	
1026500	ot_181	
901864	ot_181	
805288	ot_181	
90315	ot_181	
129342	ot_181	
805311	ot_181	
805306	ot_181	
665161	ot_181	
481015	ot_181	
266108	ot_181	
618627	ot_181	
541153	ot_181	
541140	ot_181	
541144	ot_181	
541150	ot_181	
821048	ot_181	
1037442	ot_181	
456205	ot_181	
805296	ot_181	
805294	ot_181	
105487	ot_181	
296647	ot_181	
647388	ot_181	
742155	ot_181	
327712	ot_181	
568234	ot_181	
296640	ot_181	
821054	ot_181	
1037436	ot_181	
303074	ot_181	
1095192	ot_181	
786098	ot_181	
1095199	ot_181	
281598	ot_181	
456193	ot_181	
281613	ot_181	
1095189	ot_181	
517909	ot_181	
303072	ot_181	
1095202	ot_181	
517911	ot_181	
415535	ot_181	
303081	ot_181	
281593	ot_181	
1027218	ot_181	
898984	ot_181	
748408	ot_181	
32033	ot_181	
32029	ot_181	
665114	ot_181	
651015	ot_181	
1037427	ot_181	
1037433	ot_181	
1035178	ot_181	
208178	ot_181	
976343	ot_181	
393586	ot_181	
1035182	ot_181	
902535	ot_181	
47455	ot_181	
748396	ot_181	
208181	ot_181	
1035188	ot_181	
976346	ot_181	
1026206	ot_181	
208184	ot_181	
573813	ot_181	
1035185	ot_181	
561372	ot_181	
651018	ot_181	
90191	ot_181	
423439	ot_181	
380998	ot_181	
272025	ot_181	
1060348	ot_181	
1083224	ot_181	
197740	ot_181	
611836	ot_181	
976355	ot_181	
1021212	ot_181	
970846	ot_181	
970843	ot_181	
450134	ot_181	
218666	ot_181	
1058817	ot_181	
902487	ot_181	
649208	ot_181	
350158	ot_181	
1030724	ot_181	
649218	ot_181	
941306	ot_181	
309093	ot_181	
378279	ot_181	
517922	ot_181	
649205	ot_181	
517931	ot_181	
517925	ot_181	
517928	ot_181	
450137	ot_181	
19944	ot_181	
19949	ot_181	
741692	ot_181	
805301	ot_181	
787198	ot_181	
147235	ot_181	
400246	ot_181	
147228	ot_181	
361523	ot_181	
400238	ot_181	
597826	ot_181	
1030721	ot_181	
649215	ot_181	
665131	ot_181	
805298	ot_181	
343172	ot_181	
147232	ot_181	
147225	ot_181	
976349	ot_181	
1058824	ot_181	
90187	ot_181	
1026510	ot_181	
1095624	ot_181	
754113	ot_181	
1028971	ot_181	
1028957	ot_181	
1095501	ot_181	
902505	ot_181	
1028961	ot_181	
1028981	ot_181	
605493	ot_181	
399865	ot_181	
1028952	ot_181	
399868	ot_181	
605498	ot_181	
1028968	ot_181	
821063	ot_181	
25734	ot_181	
1028976	ot_181	
1028964	ot_181	
605489	ot_181	
234341	ot_181	
1027221	ot_181	
720843	ot_181	
651004	ot_181	
1003431	ot_181	
975973	ot_181	
592868	ot_181	
832502	ot_181	
547470	ot_181	
449809	ot_181	
975969	ot_181	
745562	ot_181	
304656	ot_181	
139131	ot_181	
821060	ot_181	
442057	ot_181	
1022134	ot_181	
547460	ot_181	
1027232	ot_181	
24489	ot_181	
449782	ot_181	
1019126	ot_181	
620710	ot_181	
350352	ot_181	
1026219	ot_181	
936746	ot_181	
1026210	ot_181	
1026213	ot_181	
1026216	ot_181	
211581	ot_181	
449806	ot_181	
194647	ot_181	
211583	ot_181	
194649	ot_181	
620711	ot_181	
449777	ot_181	
832506	ot_181	
754130	ot_181	
350348	ot_181	
449785	ot_181	
805282	ot_181	
449788	ot_181	
805285	ot_181	
805291	ot_181	
90311	ot_181	
281365	ot_181	
147241	ot_181	
435193	ot_181	
1077217	ot_181	
290409	ot_181	
1093624	ot_181	
345758	ot_182	
870365	ot_182	
870349	ot_182	
295367	ot_182	
819804	ot_182	
277603	ot_182	
305826	ot_182	
824124	ot_182	
395066	ot_182	
70804	ot_182	
920941	ot_182	
1040287	ot_182	
1040298	ot_182	
1093859	ot_182	
780554	ot_182	
1043272	ot_182	
966920	ot_182	
1054685	ot_182	
438682	ot_182	
369898	ot_182	
516799	ot_182	
819797	ot_182	
1017666	ot_182	
493867	ot_182	
1045709	ot_182	
3588057	ot_182	
318128	ot_182	
563390	ot_182	
395053	ot_182	
395048	ot_182	
644231	ot_182	
349935	ot_182	
197875	ot_182	
528661	ot_182	
563389	ot_182	
1017663	ot_182	
966916	ot_182	
222033	ot_182	
305850	ot_182	
864668	ot_182	
299648	ot_182	
491445	ot_182	
1017661	ot_182	
441137	ot_182	
1017660	ot_182	
441122	ot_182	
441130	ot_182	
966917	ot_182	
824126	ot_182	
441136	ot_182	
567340	ot_182	
349934	ot_182	
824127	ot_182	
567340	ot_183	
224029	ot_183	
150727	ot_183	
332065	ot_183	
186666	ot_183	
839151	ot_183	
376707	ot_183	
295367	ot_183	
819804	ot_183	
819809	ot_183	
332069	ot_183	
147363	ot_183	
920941	ot_183	
1093850	ot_183	
839147	ot_183	
1040298	ot_183	
820430	ot_183	
345758	ot_183	
277184	ot_183	
493867	ot_183	
197875	ot_183	
395053	ot_183	
395048	ot_183	
223959	ot_183	
970617	ot_183	
428054	ot_183	
585545	ot_183	
819797	ot_183	
331931	ot_183	
1017666	ot_183	
856981	ot_183	
585543	ot_183	
936408	ot_183	
332059	ot_183	
224368	ot_183	
466069	ot_183	
1042825	ot_183	
1027795	ot_183	
813014	ot_183	
18708	ot_183	
3244229	ot_185	
801145	ot_185	
622295	ot_185	
664811	ot_185	
3047664	ot_185	
628176	ot_185	
3047093	ot_185	
1018319	ot_185	
947948	ot_185	
256666	ot_185	
915359	ot_185	
336142	ot_185	
3127103	ot_185	
1054274	ot_185	
