370813	ot_102
874353	ot_102
283670	ot_102
3597153	ot_102
874353	ot_102
425436	ot_102
425436	ot_102
425436	ot_102
501889	ot_102
3597154	ot_102
3597154	ot_102
90560	ot_104
1057518	ot_104
1057044	ot_104
1085739	ot_104
651474	ot_104
467504	ot_105
953327	ot_105
604907	ot_105
13570	ot_105
1036324	ot_105
619494	ot_105
762296	ot_105
4922701	ot_105
880540	ot_105
519351	ot_105
2826380	ot_105
83045	ot_105
310011	ot_105
827579	ot_105
828034	ot_105
585939	ot_105
113449	ot_105
113449	ot_105
568177	ot_105
568177	ot_105
445017	ot_105
445017	ot_105
709452	ot_105
709452	ot_105
709452	ot_105
885762	ot_105
827571	ot_105
4922704	ot_105
2826354	ot_105
2826354	ot_105
535034	ot_105
535034	ot_105
2826278	ot_105
912541	ot_105
743846	ot_105
743846	ot_105
269786	ot_105
604905	ot_105
241251	ot_105
99716	ot_105
734138	ot_105
808044	ot_105
44377	ot_105
912580	ot_105
2826351	ot_105
891210	ot_106
781440	ot_106
993179	ot_106
243482	ot_106
1043510	ot_106
105434	ot_106
1031307	ot_106
565122	ot_106
245304	ot_106
989927	ot_106
98133	ot_106
823696	ot_106
366265	ot_106
366275	ot_106
5266898	ot_110
410713	ot_110
5266900	ot_110
5266897	ot_110
434289	ot_110
936539	ot_110
256338	ot_110
256332	ot_110
5266896	ot_110
931158	ot_110
360884	ot_110
410726	ot_110
936546	ot_110
936543	ot_110
931164	ot_110
410709	ot_110
931169	ot_110
5266899	ot_110
1031972	ot_112
323630	ot_112
586262	ot_112
273716	ot_112
759417	ot_112
795151	ot_112
797146	ot_112
3595853	ot_112
71182	ot_112
484897	ot_112
65399	ot_112
946976	ot_112
586257	ot_112
586267	ot_112
3595879	ot_112
609785	ot_112
65387	ot_112
534806	ot_112
273719	ot_112
378822	ot_112
529887	ot_112
529889	ot_112
609788	ot_112
323626	ot_112
323632	ot_112
586272	ot_112
529892	ot_112
500660	ot_112
797144	ot_112
796547	ot_114
16339	ot_114
100840	ot_114
796549	ot_114
769324	ot_114
769326	ot_114
163889	ot_114
119143	ot_114
1083408	ot_114
1026333	ot_114
1009542	ot_114
499908	ot_114
138030	ot_114
506846	ot_114
607304	ot_114
376941	ot_114
376940	ot_114
680008	ot_114
449924	ot_114
796554	ot_114
2971265	ot_114
212713	ot_114
736322	ot_114
119131	ot_114
347049	ot_114
976415	ot_114
285757	ot_114
163894	ot_114
879530	ot_114
163881	ot_114
607302	ot_115
376940	ot_115
449924	ot_115
522254	ot_115
976415	ot_115
119131	ot_115
1009542	ot_115
1083408	ot_115
212713	ot_115
276368	ot_115
138028	ot_115
411348	ot_115
285757	ot_115
46790	ot_115
736322	ot_115
879530	ot_115
607309	ot_115
1026333	ot_115
796549	ot_115
607311	ot_115
138032	ot_115
764846	ot_115
675009	ot_115
680008	ot_115
607304	ot_115
499908	ot_115
138030	ot_115
163881	ot_115
550516	ot_115
169168	ot_115
138026	ot_115
733125	ot_115
138020	ot_115
879534	ot_115
588786	ot_115
660253	ot_115
138024	ot_115
607306	ot_115
660257	ot_115
879518	ot_115
879526	ot_115
660243	ot_115
428942	ot_115
138035	ot_115
660246	ot_115
510835	ot_115
936684	ot_115
879538	ot_115
660250	ot_115
916278	ot_115
100840	ot_115
3596073	ot_116
570960	ot_116
877343	ot_116
725154	ot_116
352520	ot_116
168727	ot_116
877341	ot_116
259105	ot_116
786443	ot_116
728082	ot_116
877345	ot_116
55929	ot_116
759238	ot_116
55937	ot_116
183625	ot_116
484331	ot_116
518152	ot_116
55923	ot_116
1001807	ot_116
728077	ot_116
48174	ot_116
424112	ot_116
4806	ot_116
851808	ot_116
4802	ot_116
4792	ot_116
178680	ot_116
1027761	ot_116
1003843	ot_116
99745	ot_116
849533	ot_116
438663	ot_116
928346	ot_116
775464	ot_116
504006	ot_116
