uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
4209	|		|	Asterales	|	order	|		|		|		|	
41864	|	4209	|	Pentaphragmataceae	|	family	|		|		|		|	
26847	|	41864	|	Pentaphragma	|	genus	|		|		|		|	
28495	|	26847	|	Pentaphragma ellipticum	|	species	|		|		|		|	
650339	|	26847	|	Pentaphragma sp. CAM43	|	species	|		|		|		|	
764923	|	26847	|	Pentaphragma sp. Duangjai 49	|	species	|		|		|		|	
41860	|	4209	|	Calyceraceae	|	family	|		|		|		|	
49609	|	41860	|	Moschopsis	|	genus	|		|		|		|	
49610	|	49609	|	Moschopsis rosulata	|	species	|		|		|		|	
49580	|	41860	|	Acicarpha	|	genus	|		|		|		|	
1611266	|	49580	|	Acicarpha procumbens	|	species	|		|		|		|	
49581	|	49580	|	Acicarpha tribuloides	|	species	|		|		|		|	
496614	|	49580	|	Acicarpha spathulata	|	species	|		|		|		|	
1131398	|	41860	|	Gamocarpha	|	genus	|		|		|		|	
1131399	|	1131398	|	Gamocarpha alpina	|	species	|		|		|		|	
1131400	|	1131398	|	Gamocarpha selliana	|	species	|		|		|		|	
171794	|	41860	|	Calycera	|	genus	|		|		|		|	
171795	|	171794	|	Calycera calcitrapa	|	species	|		|		|		|	
516719	|	171794	|	Calycera crassifolia	|	species	|		|		|		|	
516718	|	171794	|	Calycera cf. spinulosa TS 12888	|	species	|		|		|		|	
13360	|	41860	|	Boopis	|	genus	|		|		|		|	
1131397	|	13360	|	Boopis gracilis	|	species	|		|		|		|	
13361	|	13360	|	Boopis anthemoides	|	species	|		|		|		|	
86860	|	13360	|	Boopis graminea	|	species	|		|		|		|	
516708	|	41860	|	Nastanthus	|	genus	|		|		|		|	
516709	|	516708	|	Nastanthus spathulatus	|	species	|		|		|		|	
1542510	|	516708	|	Nastanthus sp. Iharlegui 2995	|	species	|		|		|		|	
1532453	|	516708	|	Nastanthus caespitosus	|	species	|		|		|		|	
1131401	|	516708	|	Nastanthus patagonicus	|	species	|		|		|		|	
57707	|	4209	|	Argophyllaceae	|	family	|		|		|		|	
49586	|	57707	|	Argophyllum	|	genus	|		|		|		|	
49587	|	49586	|	Argophyllum sp. Telford 5462	|	species	|		|		|		|	
1382083	|	49586	|	Argophyllum cryptophlebum	|	species	|		|		|		|	
577417	|	49586	|	Argophyllum sp. PIF 24277	|	species	|		|		|		|	
577416	|	49586	|	Argophyllum nullumense	|	species	|		|		|		|	
863414	|	49586	|	Argophyllum laxum	|	species	|		|		|		|	
16908	|	57707	|	Corokia	|	genus	|		|		|		|	
450834	|	16908	|	Corokia buddleioides	|	species	|		|		|		|	
577421	|	16908	|	Corokia whiteana	|	species	|		|		|		|	
450835	|	16908	|	Corokia macrocarpa	|	species	|		|		|		|	
577419	|	16908	|	Corokia carpodetoides	|	species	|		|		|		|	
577420	|	16908	|	Corokia collenettei	|	species	|		|		|		|	
16909	|	16908	|	Corokia cotoneaster	|	species	|		|		|		|	
1237710	|	4209	|	unclassified Asterales	|	no rank - terminal	|		|		|	unclassified,was_container	|	
49929	|	4209	|	Alseuosmiaceae	|	family	|		|		|		|	
49582	|	49929	|	Alseuosmia	|	genus	|		|		|		|	
490635	|	49582	|	Alseuosmia banksii	|	species	|		|		|		|	
490637	|	490635	|	Alseuosmia banksii var. linariifolia	|	varietas	|		|		|		|	
490636	|	490635	|	Alseuosmia banksii var. banksii	|	varietas	|		|		|		|	
49583	|	49582	|	Alseuosmia macrophylla	|	species	|		|		|		|	
490640	|	49582	|	Alseuosmia turneri	|	species	|		|		|		|	
880040	|	49582	|	Alseuosmia sp. DCT-2010	|	species	|		|		|		|	
490638	|	49582	|	Alseuosmia pusilla	|	species	|		|		|		|	
490639	|	49582	|	Alseuosmia quercifolia	|	species	|		|		|		|	
49931	|	49929	|	Wittsteinia	|	genus	|		|		|		|	
49932	|	49931	|	Wittsteinia vacciniacea	|	species	|		|		|		|	
863424	|	49931	|	Wittsteinia panderi	|	species	|		|		|		|	
49592	|	49929	|	Crispiloba	|	genus	|		|		|		|	
49593	|	49592	|	Crispiloba disperma	|	species	|		|		|		|	
417453	|	4209	|	Asterales environmental samples	|	no rank - terminal	|		|		|	environmental,was_container	|	
24579	|	4209	|	Menyanthaceae	|	family	|		|		|		|	
24581	|	24579	|	Menyanthes	|	genus	|		|		|		|	
28525	|	24581	|	Menyanthes trifoliata	|	species	|		|		|		|	
49611	|	24579	|	Nephrophyllidium	|	genus	|		|		|		|	
49612	|	49611	|	Nephrophyllidium crista-galli	|	species	|		|		|		|	
435943	|	49612	|	Nephrophyllidium crista-galli subsp. crista-galli	|	subspecies	|		|		|		|	
13755	|	24579	|	Villarsia	|	genus	|		|		|		|	
435388	|	13755	|	Villarsia reniformis	|	species	|		|		|		|	
13756	|	13755	|	Villarsia calthifolia	|	species	|		|		|		|	
880048	|	13755	|	Villarsia sp. Fay s.n.	|	species	|		|		|		|	
644126	|	13755	|	Villarsia cambodiana	|	species	|		|		|		|	
507527	|	13755	|	Villarsia violifolia	|	species	|		|		|		|	
435385	|	13755	|	Villarsia exaltata	|	species	|		|		|		|	
435384	|	13755	|	Villarsia capensis	|	species	|		|		|		|	
435387	|	13755	|	Villarsia parnassiifolia	|	species	|		|		|		|	
482972	|	13755	|	Villarsia marchantii	|	species	|		|		|		|	
482971	|	13755	|	Villarsia latifolia	|	species	|		|		|		|	
484478	|	13755	|	Villarsia manningiana	|	species	|		|		|		|	
661180	|	13755	|	Villarsia goldblattiana	|	species	|		|		|		|	
482973	|	13755	|	Villarsia umbricola	|	species	|		|		|		|	
482970	|	13755	|	Villarsia congestiflora	|	species	|		|		|		|	
435386	|	13755	|	Villarsia lasiosperma	|	species	|		|		|		|	
507528	|	13755	|	Villarsia submersa	|	species	|		|		|		|	
170510	|	13755	|	Villarsia capitata	|	species	|		|		|		|	
435383	|	13755	|	Villarsia albiflora	|	species	|		|		|		|	
559226	|	24579	|	unclassified Menyanthaceae	|	no rank - terminal	|		|		|	unclassified,was_container	|	
49613	|	24579	|	Nymphoides	|	genus	|		|		|		|	
1118416	|	49613	|	Nymphoides rautanenii	|	species	|		|		|		|	
644124	|	49613	|	Nymphoides minima	|	species	|		|		|		|	
1169546	|	49613	|	Nymphoides humboldtiana	|	species	|		|		|		|	
435378	|	49613	|	Nymphoides exigua	|	species	|		|		|		|	
1235869	|	49613	|	Nymphoides aquatica x Nymphoides cordata	|	species	|		|		|		|	
1118422	|	49613	|	Nymphoides triangularis	|	species	|		|		|		|	
49614	|	49613	|	Nymphoides peltata	|	species	|		|		|		|	
1118411	|	49613	|	Nymphoides fallax	|	species	|		|		|		|	
1118412	|	49613	|	Nymphoides furculifolia	|	species	|		|		|		|	
1118410	|	49613	|	Nymphoides ezannoi	|	species	|		|		|		|	
1118406	|	49613	|	Nymphoides brevipedicellata	|	species	|		|		|		|	
1118415	|	49613	|	Nymphoides quadriloba	|	species	|		|		|		|	
1118417	|	49613	|	Nymphoides simulans	|	species	|		|		|		|	
1118408	|	49613	|	Nymphoides disperma	|	species	|		|		|		|	
435376	|	49613	|	Nymphoides cordata	|	species	|		|		|		|	
1118413	|	49613	|	Nymphoides parvifolia	|	species	|		|		|		|	
435381	|	49613	|	Nymphoides montana	|	species	|		|		|		|	
105901	|	49613	|	Nymphoides indica	|	species	|		|		|		|	
1118421	|	49613	|	Nymphoides subacuta	|	species	|		|		|		|	
644123	|	49613	|	Nymphoides aurantiaca	|	species	|		|		|		|	
435379	|	49613	|	Nymphoides exiliflora	|	species	|		|		|		|	
482969	|	49613	|	Nymphoides cristata	|	species	|		|		|		|	
86853	|	49613	|	Nymphoides geminata	|	species	|		|		|		|	
1118409	|	49613	|	Nymphoides elliptica	|	species	|		|		|		|	
435377	|	49613	|	Nymphoides crenata	|	species	|		|		|		|	
644125	|	49613	|	Nymphoides spinulosperma	|	species	|		|		|		|	
435382	|	49613	|	Nymphoides thunbergiana	|	species	|		|		|		|	
1118414	|	49613	|	Nymphoides planosperma	|	species	|		|		|		|	
1118407	|	49613	|	Nymphoides coreana	|	species	|		|		|		|	
1118405	|	49613	|	Nymphoides beaglensis	|	species	|		|		|		|	
1118419	|	49613	|	Nymphoides sp. Cowie 4390	|	species	|		|		|		|	
1118420	|	49613	|	Nymphoides spongiosa	|	species	|		|		|		|	
113207	|	49613	|	Nymphoides aquatica	|	species	|		|		|		|	
1118418	|	49613	|	Nymphoides sp. Barrett & Barrett 2640	|	species	|		|		|		|	
435374	|	24579	|	Liparophyllum	|	genus	|		|		|		|	
435375	|	435374	|	Liparophyllum gunnii	|	species	|		|		|		|	
927573	|	24579	|	Menyanthaceae sp. Jacobs 7013	|	species	|		|		|	unclassified,sibling_higher	|	
16472	|	4209	|	Goodeniaceae	|	family	|		|		|		|	
49635	|	16472	|	Verreauxia	|	genus	|		|		|		|	
1161884	|	49635	|	Verreauxia villosa	|	species	|		|		|		|	
49636	|	49635	|	Verreauxia reinwardtii	|	species	|		|		|		|	
49633	|	16472	|	Velleia	|	genus	|		|		|		|	
1697939	|	49633	|	Velleia macrocalyx	|	species	|		|		|		|	
49634	|	49633	|	Velleia paradoxa	|	species	|		|		|		|	
1161880	|	49633	|	Velleia cycnopotamica	|	species	|		|		|		|	
1161883	|	49633	|	Velleia trinervis	|	species	|		|		|		|	
1161881	|	49633	|	Velleia hispida	|	species	|		|		|		|	
197999	|	49633	|	Velleia spathulata	|	species	|		|		|		|	
1164868	|	49633	|	Velleia rosea	|	species	|		|		|		|	
1717703	|	49633	|	Velleia glabrata	|	species	|		|		|		|	
1161878	|	49633	|	Velleia arguta	|	species	|		|		|		|	
1161882	|	49633	|	Velleia montana	|	species	|		|		|		|	
1161879	|	49633	|	Velleia connata	|	species	|		|		|		|	
1690107	|	49633	|	Velleia discophora	|	species	|		|		|		|	
1690108	|	49633	|	Velleia foliosa	|	species	|		|		|		|	
49595	|	16472	|	Diaspasis	|	genus	|		|		|		|	
49596	|	49595	|	Diaspasis filifolia	|	species	|		|		|		|	
49602	|	16472	|	Lechenaultia	|	genus	|		|		|		|	
1161850	|	49602	|	Lechenaultia hirsuta	|	species	|		|		|		|	
1161846	|	49602	|	Lechenaultia chlorantha	|	species	|		|		|		|	
1164866	|	49602	|	Lechenaultia divaricata	|	species	|		|		|		|	
1161857	|	49602	|	Lechenaultia tubiflora	|	species	|		|		|		|	
1161847	|	49602	|	Lechenaultia expansa	|	species	|		|		|		|	
1161852	|	49602	|	Lechenaultia macrantha	|	species	|		|		|		|	
1161856	|	49602	|	Lechenaultia superba	|	species	|		|		|		|	
49603	|	49602	|	Lechenaultia heteromera	|	species	|		|		|		|	
1161844	|	49602	|	Lechenaultia biloba	|	species	|		|		|		|	
1161848	|	49602	|	Lechenaultia floribunda	|	species	|		|		|		|	
1161845	|	49602	|	Lechenaultia brevifolia	|	species	|		|		|		|	
171745	|	49602	|	Lechenaultia linarioides	|	species	|		|		|		|	
1161842	|	49602	|	Lechenaultia acutiloba	|	species	|		|		|		|	
1161853	|	49602	|	Lechenaultia ovata	|	species	|		|		|		|	
1161851	|	49602	|	Lechenaultia laricina	|	species	|		|		|		|	
1161849	|	49602	|	Lechenaultia formosa	|	species	|		|		|		|	
1161855	|	49602	|	Lechenaultia stenosepala	|	species	|		|		|		|	
1161843	|	49602	|	Lechenaultia aphylla	|	species	|		|		|		|	
1161854	|	49602	|	Lechenaultia pulvinaris	|	species	|		|		|		|	
49588	|	16472	|	Brunonia	|	genus	|		|		|		|	
49589	|	49588	|	Brunonia australis	|	species	|		|		|		|	
49599	|	16472	|	Goodenia	|	genus	|		|		|		|	
49601	|	49599	|	Goodenia scapigera	|	species	|		|		|		|	
1717711	|	49601	|	Goodenia scapigera subsp. graniticola	|	subspecies	|		|		|		|	
1161794	|	49599	|	Goodenia campestris	|	species	|		|		|		|	
1161830	|	49599	|	Goodenia peacockiana	|	species	|		|		|		|	
1161833	|	49599	|	Goodenia pterigosperma	|	species	|		|		|		|	
1717681	|	49599	|	Goodenia angustifolia	|	species	|		|		|		|	
1717701	|	49599	|	Goodenia tenuiloba	|	species	|		|		|		|	
49600	|	49599	|	Goodenia ovata	|	species	|		|		|		|	
1717685	|	49599	|	Goodenia lamprosperma	|	species	|		|		|		|	
1161818	|	49599	|	Goodenia goodeniacea	|	species	|		|		|		|	
1161841	|	49599	|	Goodenia varia	|	species	|		|		|		|	
1161804	|	49599	|	Goodenia disperma	|	species	|		|		|		|	
1161811	|	49599	|	Goodenia faucium	|	species	|		|		|		|	
1717696	|	49599	|	Goodenia splendida	|	species	|		|		|		|	
1717699	|	49599	|	Goodenia stirlingii	|	species	|		|		|		|	
1717692	|	49599	|	Goodenia redacta	|	species	|		|		|		|	
1161828	|	49599	|	Goodenia muelleriana	|	species	|		|		|		|	
1161793	|	49599	|	Goodenia calcarata	|	species	|		|		|		|	
1717698	|	49599	|	Goodenia stephensonii	|	species	|		|		|		|	
1161832	|	49599	|	Goodenia prostrata	|	species	|		|		|		|	
1161813	|	49599	|	Goodenia geniculata	|	species	|		|		|		|	
1717709	|	49599	|	Goodenia racemosa	|	species	|		|		|		|	
1717710	|	1717709	|	Goodenia racemosa var. racemosa	|	varietas	|		|		|		|	
1717689	|	49599	|	Goodenia purpurascens	|	species	|		|		|		|	
1161824	|	49599	|	Goodenia maideniana	|	species	|		|		|		|	
1161815	|	49599	|	Goodenia glareicola	|	species	|		|		|		|	
1161800	|	49599	|	Goodenia cusackiana	|	species	|		|		|		|	
1717693	|	49599	|	Goodenia rosulata	|	species	|		|		|		|	
1161827	|	49599	|	Goodenia mueckeana	|	species	|		|		|		|	
1697935	|	49599	|	Goodenia janamba	|	species	|		|		|		|	
1717687	|	49599	|	Goodenia pinnatifida	|	species	|		|		|		|	
1697928	|	49599	|	Goodenia azurea	|	species	|		|		|		|	
1161812	|	49599	|	Goodenia fordiana	|	species	|		|		|		|	
1161799	|	49599	|	Goodenia coronopifolia	|	species	|		|		|		|	
1161829	|	49599	|	Goodenia nuda	|	species	|		|		|		|	
1161820	|	49599	|	Goodenia helmsii	|	species	|		|		|		|	
1697936	|	49599	|	Goodenia nigrescens	|	species	|		|		|		|	
1161838	|	49599	|	Goodenia stellata	|	species	|		|		|		|	
1161840	|	49599	|	Goodenia tripartita	|	species	|		|		|		|	
1161822	|	49599	|	Goodenia lobata	|	species	|		|		|		|	
1161791	|	49599	|	Goodenia affinis	|	species	|		|		|		|	
1161807	|	49599	|	Goodenia elongata	|	species	|		|		|		|	
1697930	|	49599	|	Goodenia corynocarpa	|	species	|		|		|		|	
1161817	|	49599	|	Goodenia glomerata	|	species	|		|		|		|	
1717700	|	49599	|	Goodenia strangfordii	|	species	|		|		|		|	
1690103	|	49599	|	Goodenia filiformis	|	species	|		|		|		|	
1161810	|	49599	|	Goodenia fasciculata	|	species	|		|		|		|	
1161796	|	49599	|	Goodenia chambersii	|	species	|		|		|		|	
197995	|	49599	|	Goodenia bellidifolia	|	species	|		|		|		|	
1717683	|	49599	|	Goodenia benthamiana	|	species	|		|		|		|	
1717694	|	49599	|	Goodenia saccata	|	species	|		|		|		|	
197998	|	49599	|	Goodenia glabra	|	species	|		|		|		|	
1161823	|	49599	|	Goodenia macroplectra	|	species	|		|		|		|	
1161831	|	49599	|	Goodenia pinifolia	|	species	|		|		|		|	
1161837	|	49599	|	Goodenia scaevolina	|	species	|		|		|		|	
1161835	|	49599	|	Goodenia pusilliflora	|	species	|		|		|		|	
1690105	|	49599	|	Goodenia phillipsiae	|	species	|		|		|		|	
1690104	|	49599	|	Goodenia hassallii	|	species	|		|		|		|	
1161836	|	49599	|	Goodenia robusta	|	species	|		|		|		|	
1697933	|	49599	|	Goodenia hartiana	|	species	|		|		|		|	
1161839	|	49599	|	Goodenia stobbsiana	|	species	|		|		|		|	
1161808	|	49599	|	Goodenia eremophila	|	species	|		|		|		|	
1717688	|	49599	|	Goodenia pumilio	|	species	|		|		|		|	
1717695	|	49599	|	Goodenia sepalosa	|	species	|		|		|		|	
1717697	|	49599	|	Goodenia stelligera	|	species	|		|		|		|	
1161798	|	49599	|	Goodenia convexa	|	species	|		|		|		|	
1717684	|	49599	|	Goodenia iyouta	|	species	|		|		|		|	
1161821	|	49599	|	Goodenia laevis	|	species	|		|		|		|	
1697929	|	49599	|	Goodenia claytoniacea	|	species	|		|		|		|	
863419	|	49599	|	Goodenia mimuloides	|	species	|		|		|		|	
1717690	|	49599	|	Goodenia purpurea	|	species	|		|		|		|	
1161816	|	49599	|	Goodenia glauca	|	species	|		|		|		|	
1161814	|	49599	|	Goodenia gibbosa	|	species	|		|		|		|	
1697937	|	49599	|	Goodenia ramelii	|	species	|		|		|		|	
197996	|	49599	|	Goodenia cirrifica	|	species	|		|		|		|	
1717682	|	49599	|	Goodenia atriplexifolia	|	species	|		|		|		|	
1161803	|	49599	|	Goodenia dimorpha	|	species	|		|		|		|	
1697932	|	49599	|	Goodenia gypsicola	|	species	|		|		|		|	
1690106	|	49599	|	Goodenia viscida	|	species	|		|		|		|	
1161795	|	49599	|	Goodenia centralis	|	species	|		|		|		|	
197997	|	49599	|	Goodenia decurrens	|	species	|		|		|		|	
1717691	|	49599	|	Goodenia quasilibera	|	species	|		|		|		|	
1161806	|	49599	|	Goodenia eatoniana	|	species	|		|		|		|	
1717686	|	49599	|	Goodenia lineata	|	species	|		|		|		|	
1697931	|	49599	|	Goodenia granitica	|	species	|		|		|		|	
913016	|	49599	|	Goodenia lunata	|	species	|		|		|		|	
1161801	|	49599	|	Goodenia cycloptera	|	species	|		|		|		|	
1161819	|	49599	|	Goodenia grandiflora	|	species	|		|		|		|	
1161802	|	49599	|	Goodenia decursiva	|	species	|		|		|		|	
1161792	|	49599	|	Goodenia berardiana	|	species	|		|		|		|	
1717702	|	49599	|	Goodenia wilunensis	|	species	|		|		|		|	
1717707	|	49599	|	Goodenia pulchella	|	species	|		|		|		|	
1717708	|	1717707	|	Goodenia pulchella subsp. pulchella	|	subspecies	|		|		|		|	
1161834	|	49599	|	Goodenia pusilla	|	species	|		|		|		|	
1161797	|	49599	|	Goodenia coerulea	|	species	|		|		|		|	
1161805	|	49599	|	Goodenia drummondii	|	species	|		|		|		|	
1161809	|	49599	|	Goodenia fascicularis	|	species	|		|		|		|	
1161826	|	49599	|	Goodenia microptera	|	species	|		|		|		|	
1161825	|	49599	|	Goodenia micrantha	|	species	|		|		|		|	
1697934	|	49599	|	Goodenia havilandii	|	species	|		|		|		|	
49584	|	16472	|	Anthotium	|	genus	|		|		|		|	
49585	|	49584	|	Anthotium rubriflorum	|	species	|		|		|		|	
1161750	|	49584	|	Anthotium humile	|	species	|		|		|		|	
1164865	|	49584	|	Anthotium junciforme	|	species	|		|		|		|	
41564	|	16472	|	Dampiera	|	genus	|		|		|		|	
1161777	|	41564	|	Dampiera lavandulacea	|	species	|		|		|		|	
1161766	|	41564	|	Dampiera dysantha	|	species	|		|		|		|	
1161781	|	41564	|	Dampiera marifolia	|	species	|		|		|		|	
1161775	|	41564	|	Dampiera juncea	|	species	|		|		|		|	
1161790	|	41564	|	Dampiera wellsiana	|	species	|		|		|		|	
1161778	|	41564	|	Dampiera lindleyi	|	species	|		|		|		|	
1161772	|	41564	|	Dampiera haematotricha	|	species	|		|		|		|	
1161780	|	41564	|	Dampiera loranthifolia	|	species	|		|		|		|	
1161789	|	41564	|	Dampiera trigona	|	species	|		|		|		|	
1161768	|	41564	|	Dampiera fasciculata	|	species	|		|		|		|	
1161786	|	41564	|	Dampiera scaevolina	|	species	|		|		|		|	
1161759	|	41564	|	Dampiera atriplicina	|	species	|		|		|		|	
1161779	|	41564	|	Dampiera linearis	|	species	|		|		|		|	
1161754	|	41564	|	Dampiera adpressa	|	species	|		|		|		|	
1161757	|	41564	|	Dampiera angulata	|	species	|		|		|		|	
1161770	|	41564	|	Dampiera fusca	|	species	|		|		|		|	
1161761	|	41564	|	Dampiera carinata	|	species	|		|		|		|	
1161782	|	41564	|	Dampiera purpurea	|	species	|		|		|		|	
1161783	|	41564	|	Dampiera ramosa	|	species	|		|		|		|	
41565	|	41564	|	Dampiera diversifolia	|	species	|		|		|		|	
1161763	|	41564	|	Dampiera conospermoides	|	species	|		|		|		|	
1161758	|	41564	|	Dampiera anonyma	|	species	|		|		|		|	
1161776	|	41564	|	Dampiera lanceolata	|	species	|		|		|		|	
1161764	|	41564	|	Dampiera dentata	|	species	|		|		|		|	
1161788	|	41564	|	Dampiera teres	|	species	|		|		|		|	
1161773	|	41564	|	Dampiera hederacea	|	species	|		|		|		|	
1161755	|	41564	|	Dampiera alata	|	species	|		|		|		|	
49594	|	41564	|	Dampiera spicigera	|	species	|		|		|		|	
1161774	|	41564	|	Dampiera incana	|	species	|		|		|		|	
1161771	|	41564	|	Dampiera glabrescens	|	species	|		|		|		|	
1161762	|	41564	|	Dampiera cinerea	|	species	|		|		|		|	
1161760	|	41564	|	Dampiera candicans	|	species	|		|		|		|	
1161756	|	41564	|	Dampiera altissima	|	species	|		|		|		|	
1161769	|	41564	|	Dampiera ferruginea	|	species	|		|		|		|	
1161784	|	41564	|	Dampiera rosmarinifolia	|	species	|		|		|		|	
1161765	|	41564	|	Dampiera discolor	|	species	|		|		|		|	
1161767	|	41564	|	Dampiera eriocephala	|	species	|		|		|		|	
1161785	|	41564	|	Dampiera salahae	|	species	|		|		|		|	
1161787	|	41564	|	Dampiera stricta	|	species	|		|		|		|	
1161858	|	16472	|	Pentaptilon	|	genus	|		|		|		|	
1161859	|	1161858	|	Pentaptilon careyi	|	species	|		|		|		|	
49590	|	16472	|	Coopernookia	|	genus	|		|		|		|	
1161751	|	49590	|	Coopernookia barbata	|	species	|		|		|		|	
1697927	|	49590	|	Coopernookia georgei	|	species	|		|		|		|	
1161753	|	49590	|	Coopernookia polygalacea	|	species	|		|		|		|	
49591	|	49590	|	Coopernookia strophiolata	|	species	|		|		|		|	
1161752	|	49590	|	Coopernookia chisholmii	|	species	|		|		|		|	
49631	|	16472	|	Selliera	|	genus	|		|		|		|	
49632	|	49631	|	Selliera radicans	|	species	|		|		|		|	
16480	|	16472	|	Scaevola	|	genus	|		|		|		|	
1161862	|	16480	|	Scaevola brookeana	|	species	|		|		|		|	
1161871	|	16480	|	Scaevola paludosa	|	species	|		|		|		|	
1340049	|	16480	|	Scaevola hainanensis	|	species	|		|		|		|	
197983	|	16480	|	Scaevola porocarya	|	species	|		|		|		|	
197986	|	16480	|	Scaevola socotraensis	|	species	|		|		|		|	
197963	|	16480	|	Scaevola gaudichaudii	|	species	|		|		|		|	
197953	|	16480	|	Scaevola chanii	|	species	|		|		|		|	
197952	|	16480	|	Scaevola chamissoniana	|	species	|		|		|		|	
197991	|	16480	|	Scaevola thesioides	|	species	|		|		|		|	
1697938	|	197991	|	Scaevola thesioides subsp. filifolia	|	subspecies	|		|		|		|	
197947	|	16480	|	Scaevola anchusifolia	|	species	|		|		|		|	
197962	|	16480	|	Scaevola gaudichaudiana	|	species	|		|		|		|	
197969	|	16480	|	Scaevola humifusa	|	species	|		|		|		|	
197973	|	16480	|	Scaevola microphylla	|	species	|		|		|		|	
197990	|	16480	|	Scaevola tahitensis	|	species	|		|		|		|	
197981	|	16480	|	Scaevola phlebopetala	|	species	|		|		|		|	
197972	|	16480	|	Scaevola micrantha	|	species	|		|		|		|	
197987	|	16480	|	Scaevola spinescens	|	species	|		|		|		|	
197992	|	16480	|	Scaevola tomentosa	|	species	|		|		|		|	
197975	|	16480	|	Scaevola montana	|	species	|		|		|		|	
1164867	|	16480	|	Scaevola revoluta	|	species	|		|		|		|	
197967	|	16480	|	Scaevola hobdyi	|	species	|		|		|		|	
197988	|	16480	|	Scaevola subcapitata	|	species	|		|		|		|	
184417	|	16480	|	Scaevola procera	|	species	|		|		|		|	
197946	|	16480	|	Scaevola albida	|	species	|		|		|		|	
197978	|	16480	|	Scaevola oppositifolia	|	species	|		|		|		|	
197950	|	16480	|	Scaevola beckii	|	species	|		|		|		|	
197957	|	16480	|	Scaevola crassifolia	|	species	|		|		|		|	
863422	|	16480	|	Scaevola auriculata	|	species	|		|		|		|	
197970	|	16480	|	Scaevola kilaueae	|	species	|		|		|		|	
112242	|	16480	|	Scaevola aemula	|	species	|		|		|		|	
1161860	|	16480	|	Scaevola amblyanthera	|	species	|		|		|		|	
1717704	|	1161860	|	Scaevola amblyanthera var. centralis	|	varietas	|		|		|		|	
197948	|	16480	|	Scaevola angulata	|	species	|		|		|		|	
185787	|	16480	|	Scaevola sp. Lundberg 55	|	species	|		|		|		|	
197960	|	16480	|	Scaevola enantophylla	|	species	|		|		|		|	
1161872	|	16480	|	Scaevola pilosa	|	species	|		|		|		|	
197984	|	16480	|	Scaevola ramosissima	|	species	|		|		|		|	
1161866	|	16480	|	Scaevola globulifera	|	species	|		|		|		|	
197955	|	16480	|	Scaevola collaris	|	species	|		|		|		|	
197976	|	16480	|	Scaevola nitida	|	species	|		|		|		|	
1161868	|	16480	|	Scaevola humilis	|	species	|		|		|		|	
1161875	|	16480	|	Scaevola sericophylla	|	species	|		|		|		|	
1161874	|	16480	|	Scaevola restiacea	|	species	|		|		|		|	
1161870	|	16480	|	Scaevola oldfieldii	|	species	|		|		|		|	
197974	|	16480	|	Scaevola mollis	|	species	|		|		|		|	
1161877	|	16480	|	Scaevola tenuifolia	|	species	|		|		|		|	
197985	|	16480	|	Scaevola repens	|	species	|		|		|		|	
197966	|	16480	|	Scaevola gracilis	|	species	|		|		|		|	
1161864	|	16480	|	Scaevola canescens	|	species	|		|		|		|	
1161873	|	16480	|	Scaevola platyphylla	|	species	|		|		|		|	
197958	|	16480	|	Scaevola cylindrica	|	species	|		|		|		|	
197993	|	16480	|	Scaevola virgata	|	species	|		|		|		|	
1161867	|	16480	|	Scaevola hamiltonii	|	species	|		|		|		|	
197979	|	16480	|	Scaevola ovalifolia	|	species	|		|		|		|	
197954	|	16480	|	Scaevola coccinea	|	species	|		|		|		|	
16481	|	16480	|	Scaevola taccada	|	species	|		|		|		|	
693389	|	16481	|	Scaevola taccada var. sericea	|	varietas	|		|		|		|	
197971	|	16480	|	Scaevola lanceolata	|	species	|		|		|		|	
197961	|	16480	|	Scaevola floribunda	|	species	|		|		|		|	
197968	|	16480	|	Scaevola hookeri	|	species	|		|		|		|	
1161865	|	16480	|	Scaevola glandulifera	|	species	|		|		|		|	
197951	|	16480	|	Scaevola calendulacea	|	species	|		|		|		|	
1161861	|	16480	|	Scaevola argentea	|	species	|		|		|		|	
197965	|	16480	|	Scaevola globosa	|	species	|		|		|		|	
1046411	|	16480	|	Scaevola calliptera	|	species	|		|		|		|	
1161869	|	16480	|	Scaevola linearis	|	species	|		|		|		|	
1161863	|	16480	|	Scaevola bursariifolia	|	species	|		|		|		|	
197956	|	16480	|	Scaevola coriacea	|	species	|		|		|		|	
197959	|	16480	|	Scaevola depauperata	|	species	|		|		|		|	
197964	|	16480	|	Scaevola glabra	|	species	|		|		|		|	
1717705	|	16480	|	Scaevola browniana	|	species	|		|		|		|	
1717706	|	1717705	|	Scaevola browniana subsp. browniana	|	subspecies	|		|		|		|	
197982	|	16480	|	Scaevola plumieri	|	species	|		|		|		|	
197977	|	16480	|	Scaevola nubigena	|	species	|		|		|		|	
197994	|	16480	|	Scaevola wrightii	|	species	|		|		|		|	
197980	|	16480	|	Scaevola parvibarbata	|	species	|		|		|		|	
197949	|	16480	|	Scaevola balansae	|	species	|		|		|		|	
4381	|	4209	|	Campanulaceae	|	family	|		|		|		|	
368673	|	4381	|	Diastatea	|	genus	|		|		|		|	
368674	|	368673	|	Diastatea micrantha	|	species	|		|		|		|	
1148159	|	4381	|	Homocodon	|	genus	|		|		|		|	
1148160	|	1148159	|	Homocodon brevipes	|	species	|		|		|		|	
