uid	|	parent_uid	|	name	|	rank	|	sourceinfo	|	uniqname	|	flags	|	
3895854	|	524978	|	Taraxacum shetlandicum	|	species	|	gbif:5695365	|		|		|	
3896354	|	524978	|	Taraxacum acutangulum	|	species	|	gbif:5394433	|		|		|	
3896353	|	524978	|	Taraxacum leucoglossum	|	species	|	gbif:5394430	|		|		|	
3896358	|	524978	|	Taraxacum perfiljevii	|	species	|	gbif:5394437	|		|		|	
3896357	|	524978	|	Taraxacum californicum	|	species	|	gbif:5394436	|		|		|	
3896356	|	524978	|	Taraxacum biformatum	|	species	|	gbif:5394434	|		|		|	
3896485	|	524978	|	Taraxacum wibergense	|	species	|	gbif:5694575	|		|		|	
3896483	|	524978	|	Taraxacum wiinstedtii	|	species	|	gbif:5694574	|		|		|	
3896484	|	524978	|	Taraxacum westmanii	|	species	|	gbif:5694576	|		|		|	
3895013	|	524978	|	Taraxacum xanthiense	|	species	|	gbif:5694571	|		|		|	
3896506	|	524978	|	Taraxacum wijtmaniae	|	species	|	gbif:5694573	|		|		|	
3895217	|	524978	|	Taraxacum polium	|	species	|	gbif:5696261	|		|		|	
3895322	|	524978	|	Taraxacum braun-blanquetii	|	species	|	gbif:6064322	|		|		|	
3896186	|	524978	|	Taraxacum purpureocornutum	|	species	|	gbif:6082538	|		|		|	
3895759	|	524978	|	Taraxacum geirhildae	|	species	|	gbif:5698134	|		|		|	
3895577	|	524978	|	Taraxacum gamisansii	|	species	|	gbif:5698137	|		|		|	
3895844	|	524978	|	Taraxacum atonolobum	|	species	|	gbif:5699146	|		|		|	
3895845	|	524978	|	Taraxacum atricapillum	|	species	|	gbif:5699143	|		|		|	
3895231	|	524978	|	Taraxacum ericinoides	|	species	|	gbif:5394133	|		|		|	
3895233	|	524978	|	Taraxacum laciniosum	|	species	|	gbif:5394138	|		|		|	
3894934	|	524978	|	Taraxacum pallescens	|	species	|	gbif:5394139	|		|		|	
3896102	|	524978	|	Taraxacum hyoides	|	species	|	gbif:5697797	|		|		|	
3895581	|	524978	|	Taraxacum schroeterianum	|	species	|	gbif:5695498	|		|		|	
3895309	|	524978	|	Taraxacum ventorum	|	species	|	gbif:5694646	|		|		|	
3895600	|	524978	|	Taraxacum inaequilobum	|	species	|	gbif:5394673	|		|		|	
3895107	|	524978	|	Taraxacum danubiense	|	species	|	gbif:5698618	|		|		|	
3895106	|	524978	|	Taraxacum davosense	|	species	|	gbif:5698610	|		|		|	
3895104	|	524978	|	Taraxacum dasypogonum	|	species	|	gbif:5698613	|		|		|	
3895103	|	524978	|	Taraxacum danubium	|	species	|	gbif:5698616	|		|		|	
3896225	|	524978	|	Taraxacum bellidiforme	|	species	|	gbif:5699049	|		|		|	
3896224	|	524978	|	Taraxacum belorussicum	|	species	|	gbif:5699044	|		|		|	
3895338	|	524978	|	Taraxacum angustisquameum	|	species	|	gbif:5394059	|		|		|	
3895324	|	524978	|	Taraxacum longisquameum	|	species	|	gbif:5394051	|		|		|	
3895323	|	524978	|	Taraxacum pseudoporphyranthum	|	species	|	gbif:5394053	|		|		|	
3895617	|	524978	|	Taraxacum urbicola	|	species	|	gbif:5694694	|		|		|	
3896055	|	524978	|	Taraxacum laciniatulum	|	species	|	gbif:5697503	|		|		|	
3894893	|	524978	|	Taraxacum lacertosum	|	species	|	gbif:5697505	|		|		|	
3894892	|	524978	|	Taraxacum lacerilobatum	|	species	|	gbif:5697507	|		|		|	
3894894	|	524978	|	Taraxacum lacerifolium	|	species	|	gbif:5697509	|		|		|	
3896496	|	524978	|	Taraxacum leptaleum	|	species	|	gbif:5697364	|		|		|	
3896495	|	524978	|	Taraxacum lepidum	|	species	|	gbif:5697366	|		|		|	
3896493	|	524978	|	Taraxacum leptocarpum	|	species	|	gbif:5697363	|		|		|	
3895252	|	524978	|	Taraxacum tropaeatum	|	species	|	gbif:5694778	|		|		|	
3896135	|	524978	|	Taraxacum panhellenicum	|	species	|	gbif:5696560	|		|		|	
3896137	|	524978	|	Taraxacum palvae	|	species	|	gbif:5696563	|		|		|	
3894965	|	524978	|	Taraxacum acrifolium	|	species	|	gbif:5699521	|		|		|	
3896126	|	524978	|	Taraxacum acriculum	|	species	|	gbif:5699522	|		|		|	
3895787	|	524978	|	Taraxacum aclidiforme	|	species	|	gbif:5699525	|		|		|	
3894967	|	524978	|	Taraxacum acre	|	species	|	gbif:5699524	|		|		|	
3894966	|	524978	|	Taraxacum acidotum	|	species	|	gbif:5699527	|		|		|	
3896430	|	524978	|	Taraxacum opulens	|	species	|	gbif:5696652	|		|		|	
3896429	|	524978	|	Taraxacum oppidanum	|	species	|	gbif:5696653	|		|		|	
3896405	|	524978	|	Taraxacum opulentiforme	|	species	|	gbif:5696650	|		|		|	
3896406	|	524978	|	Taraxacum opeatolobum	|	species	|	gbif:5696657	|		|		|	
3896404	|	524978	|	Taraxacum oplilobum	|	species	|	gbif:5696654	|		|		|	
3895552	|	524978	|	Taraxacum opertum	|	species	|	gbif:5696655	|		|		|	
3896407	|	524978	|	Taraxacum opacum	|	species	|	gbif:5696658	|		|		|	
3895748	|	524978	|	Taraxacum subsagittipotens	|	species	|	gbif:6082583	|		|		|	
3895082	|	524978	|	Taraxacum canariense	|	species	|	gbif:6082581	|		|		|	
3896037	|	524978	|	Taraxacum fartoris	|	species	|	gbif:5698269	|		|		|	
3896633	|	524978	|	Taraxacum fennobalticum	|	species	|	gbif:5698261	|		|		|	
3895875	|	524978	|	Taraxacum subpolonicum	|	species	|	gbif:5694995	|		|		|	
3896170	|	524978	|	Taraxacum subpraticola	|	species	|	gbif:5694994	|		|		|	
3895161	|	524978	|	Taraxacum flevoense	|	species	|	gbif:5698229	|		|		|	
3895423	|	524978	|	Taraxacum egnatiae	|	species	|	gbif:5698419	|		|		|	
3895074	|	524978	|	Taraxacum spilophyllum	|	species	|	gbif:5695229	|		|		|	
3895137	|	524978	|	Taraxacum apulicum	|	species	|	gbif:5699249	|		|		|	
3895136	|	524978	|	Taraxacum arachnoideum	|	species	|	gbif:5699244	|		|		|	
3895135	|	524978	|	Taraxacum aquitanum	|	species	|	gbif:5699245	|		|		|	
3895744	|	524978	|	Taraxacum aquilonare	|	species	|	gbif:5699246	|		|		|	
3894889	|	524978	|	Taraxacum aragonicum	|	species	|	gbif:5699240	|		|		|	
3895134	|	524978	|	Taraxacum arachnotrichum	|	species	|	gbif:5699241	|		|		|	
3895440	|	524978	|	Taraxacum facetum	|	species	|	gbif:5698279	|		|		|	
3895077	|	524978	|	Taraxacum aestuans	|	species	|	gbif:5699462	|		|		|	
3895065	|	524978	|	Taraxacum aestivum	|	species	|	gbif:5699464	|		|		|	
3895066	|	524978	|	Taraxacum aeruginiceps	|	species	|	gbif:5699465	|		|		|	
3895063	|	524978	|	Taraxacum aequisectum	|	species	|	gbif:5699466	|		|		|	
3895064	|	524978	|	Taraxacum aequilobum	|	species	|	gbif:5699467	|		|		|	
3895067	|	524978	|	Taraxacum aequilobiforme	|	species	|	gbif:5699468	|		|		|	
3894901	|	524978	|	Taraxacum sphenolobum	|	species	|	gbif:5695251	|		|		|	
3894902	|	524978	|	Taraxacum sphaeroides	|	species	|	gbif:5695257	|		|		|	
3895887	|	524978	|	Taraxacum laurentianum	|	species	|	gbif:5394479	|		|		|	
3895166	|	524978	|	Taraxacum brachyoncum	|	species	|	gbif:5698980	|		|		|	
3895893	|	524978	|	Taraxacum brachylobum	|	species	|	gbif:5698981	|		|		|	
3895894	|	524978	|	Taraxacum brachylepis	|	species	|	gbif:5698982	|		|		|	
3895892	|	524978	|	Taraxacum brachyeces	|	species	|	gbif:5698989	|		|		|	
3896117	|	524978	|	Taraxacum barbaricinum	|	species	|	gbif:5699070	|		|		|	
3895814	|	524978	|	Taraxacum diapyrum	|	species	|	gbif:5698535	|		|		|	
3895811	|	524978	|	Taraxacum diastematicum	|	species	|	gbif:5698534	|		|		|	
3895812	|	524978	|	Taraxacum diaphorum	|	species	|	gbif:5698537	|		|		|	
3895810	|	524978	|	Taraxacum dilaceratum	|	species	|	gbif:5698531	|		|		|	
3895820	|	524978	|	Taraxacum dilaniatum	|	species	|	gbif:5698530	|		|		|	
3895818	|	524978	|	Taraxacum didymifolium	|	species	|	gbif:5698533	|		|		|	
3896564	|	524978	|	Taraxacum sarcophyllum	|	species	|	gbif:5695537	|		|		|	
3896565	|	524978	|	Taraxacum sardomontanum	|	species	|	gbif:5695534	|		|		|	
3896627	|	524978	|	Taraxacum sarcidanum	|	species	|	gbif:5695538	|		|		|	
3895913	|	524978	|	Taraxacum neuolobum	|	species	|	gbif:5696851	|		|		|	
3896246	|	524978	|	Taraxacum subulisquameum	|	species	|	gbif:5694950	|		|		|	
3895170	|	524978	|	Taraxacum porrigentilobatum	|	species	|	gbif:5696222	|		|		|	
3896249	|	524978	|	Taraxacum forellense	|	species	|	gbif:5394006	|		|		|	
3896374	|	524978	|	Taraxacum pycnodes	|	species	|	gbif:5394639	|		|		|	
3895456	|	524978	|	Taraxacum kjellmanii	|	species	|	gbif:5394638	|		|		|	
3895513	|	524978	|	Taraxacum canoviride	|	species	|	gbif:5394632	|		|		|	
3896032	|	524978	|	Taraxacum melittostylum	|	species	|	gbif:5697068	|		|		|	
3896528	|	524978	|	Taraxacum memorabile	|	species	|	gbif:5697063	|		|		|	
3896514	|	524978	|	Taraxacum merinoi	|	species	|	gbif:5697061	|		|		|	
3896420	|	524978	|	Taraxacum boreicola	|	species	|	gbif:5699003	|		|		|	
3896413	|	524978	|	Taraxacum boreophilum	|	species	|	gbif:5699000	|		|		|	
3896425	|	524978	|	Taraxacum boldtii	|	species	|	gbif:5699006	|		|		|	
5144281	|	524978	|	Taraxacum hastatum	|	species	|	gbif:5697909	|		|		|	
3895924	|	524978	|	Taraxacum hastile	|	species	|	gbif:5697904	|		|		|	
3895919	|	524978	|	Taraxacum hastiliforme	|	species	|	gbif:5697902	|		|		|	
3895275	|	524978	|	Taraxacum enontekiense	|	species	|	gbif:5698388	|		|		|	
3896229	|	524978	|	Taraxacum crocellum	|	species	|	gbif:5698656	|		|		|	
3896232	|	524978	|	Taraxacum croceifloroides	|	species	|	gbif:5698657	|		|		|	
3896236	|	524978	|	Taraxacum croceicarpum	|	species	|	gbif:5698658	|		|		|	
3895745	|	524978	|	Taraxacum obtusatum	|	species	|	gbif:5394018	|		|		|	
3895735	|	524978	|	Taraxacum ceratolobum	|	species	|	gbif:5394017	|		|		|	
3895023	|	524978	|	Taraxacum remanentilobum	|	species	|	gbif:5695771	|		|		|	
3895021	|	524978	|	Taraxacum remanens	|	species	|	gbif:5695773	|		|		|	
3895035	|	524978	|	Taraxacum reichlingii	|	species	|	gbif:5695779	|		|		|	
3895573	|	524978	|	Taraxacum ingens	|	species	|	gbif:5697676	|		|		|	
3894891	|	524978	|	Taraxacum ligerinum	|	species	|	gbif:5697326	|		|		|	
3894964	|	524978	|	Taraxacum lidianum	|	species	|	gbif:5697328	|		|		|	
3895132	|	524978	|	Taraxacum respersum	|	species	|	gbif:5695747	|		|		|	
3896165	|	524978	|	Taraxacum retortum	|	species	|	gbif:5695743	|		|		|	
3895079	|	524978	|	Taraxacum ulophyllum	|	species	|	gbif:5694734	|		|		|	
3895826	|	524978	|	Taraxacum umbonulatum	|	species	|	gbif:5694732	|		|		|	
3895828	|	524978	|	Taraxacum uliginosum	|	species	|	gbif:5694739	|		|		|	
3895833	|	524978	|	Taraxacum ulogonioides	|	species	|	gbif:5694738	|		|		|	
3895157	|	524978	|	Taraxacum faeroense	|	species	|	gbif:6082464	|		|		|	
3895588	|	524978	|	Taraxacum cantabricum	|	species	|	gbif:6082467	|		|		|	
3895579	|	524978	|	Taraxacum coartatum	|	species	|	gbif:5698739	|		|		|	
3895587	|	524978	|	Taraxacum cochleatoides	|	species	|	gbif:5698738	|		|		|	
3895583	|	524978	|	Taraxacum cognatum	|	species	|	gbif:5698733	|		|		|	
3895585	|	524978	|	Taraxacum collarispinulosum	|	species	|	gbif:5698732	|		|		|	
3895619	|	524978	|	Taraxacum cochleatum	|	species	|	gbif:5698734	|		|		|	
3896090	|	524978	|	Taraxacum altissimum	|	species	|	gbif:5699384	|		|		|	
3896087	|	524978	|	Taraxacum altipotens	|	species	|	gbif:5699386	|		|		|	
3896088	|	524978	|	Taraxacum alsaticum	|	species	|	gbif:5699388	|		|		|	
3895817	|	524978	|	Taraxacum stenoschistoides	|	species	|	gbif:5695178	|		|		|	
3895816	|	524978	|	Taraxacum stenophyllum	|	species	|	gbif:5695179	|		|		|	
3895824	|	524978	|	Taraxacum stenoschistum	|	species	|	gbif:5695177	|		|		|	
3895825	|	524978	|	Taraxacum stephanocephalum	|	species	|	gbif:5695174	|		|		|	
3896302	|	524978	|	Taraxacum kornasii	|	species	|	gbif:5697528	|		|		|	
3895593	|	524978	|	Taraxacum oxylobium	|	species	|	gbif:5696618	|		|		|	
3895522	|	524978	|	Taraxacum oxyonchum	|	species	|	gbif:5696614	|		|		|	
3895757	|	524978	|	Taraxacum pseudobrachyglossum	|	species	|	gbif:5696072	|		|		|	
3895756	|	524978	|	Taraxacum pseudobalticum	|	species	|	gbif:5696079	|		|		|	
3896184	|	524978	|	Taraxacum lonchophyllum	|	species	|	gbif:5697269	|		|		|	
3895506	|	524978	|	Taraxacum longiconicum	|	species	|	gbif:5697261	|		|		|	
3895500	|	524978	|	Taraxacum longicaudatum	|	species	|	gbif:5697262	|		|		|	
3895420	|	524978	|	Taraxacum gracilius	|	species	|	gbif:6082525	|		|		|	
3895436	|	524978	|	Taraxacum tolosanum	|	species	|	gbif:6082526	|		|		|	
3895655	|	524978	|	Taraxacum flandricum	|	species	|	gbif:5698237	|		|		|	
3895658	|	524978	|	Taraxacum flavescens	|	species	|	gbif:5698235	|		|		|	
3895659	|	524978	|	Taraxacum flavostylum	|	species	|	gbif:5698233	|		|		|	
3895660	|	524978	|	Taraxacum flavoviride	|	species	|	gbif:5698230	|		|		|	
3895355	|	524978	|	Taraxacum alatiforme	|	species	|	gbif:5699424	|		|		|	
3895128	|	524978	|	Taraxacum spurium	|	species	|	gbif:5695217	|		|		|	
3895130	|	524978	|	Taraxacum squamulosum	|	species	|	gbif:5695212	|		|		|	
3895116	|	524978	|	Taraxacum squarrosum	|	species	|	gbif:5695210	|		|		|	
3895981	|	524978	|	Taraxacum splendidum	|	species	|	gbif:5695219	|		|		|	
3895019	|	524978	|	Taraxacum abbreviatum	|	species	|	gbif:5701168	|		|		|	
3895020	|	524978	|	Taraxacum aberrans	|	species	|	gbif:5701167	|		|		|	
3895016	|	524978	|	Taraxacum abietifolium	|	species	|	gbif:5701166	|		|		|	
3895017	|	524978	|	Taraxacum absurdum	|	species	|	gbif:5701162	|		|		|	
3895018	|	524978	|	Taraxacum abundans	|	species	|	gbif:5701160	|		|		|	
3895838	|	524978	|	Taraxacum ochrospermum	|	species	|	gbif:5696737	|		|		|	
3895837	|	524978	|	Taraxacum oddense	|	species	|	gbif:5696736	|		|		|	
3895835	|	524978	|	Taraxacum oellgaardii	|	species	|	gbif:5696731	|		|		|	
3895831	|	524978	|	Taraxacum odiosum	|	species	|	gbif:5696733	|		|		|	
3895866	|	524978	|	Taraxacum caledonicum	|	species	|	gbif:5698898	|		|		|	
3895872	|	524978	|	Taraxacum calliographum	|	species	|	gbif:5698893	|		|		|	
3895873	|	524978	|	Taraxacum callosum	|	species	|	gbif:5698891	|		|		|	
3896499	|	524978	|	Taraxacum uncinatum	|	species	|	gbif:5694723	|		|		|	
3896163	|	524978	|	Taraxacum praesigne	|	species	|	gbif:5696199	|		|		|	
3896166	|	524978	|	Taraxacum praeticum	|	species	|	gbif:5696192	|		|		|	
3896168	|	524978	|	Taraxacum praestabile	|	species	|	gbif:5696197	|		|		|	
3895567	|	524978	|	Taraxacum bracteolatum	|	species	|	gbif:5698970	|		|		|	
3894960	|	524978	|	Taraxacum dentatum	|	species	|	gbif:5698572	|		|		|	
3894961	|	524978	|	Taraxacum densilobum	|	species	|	gbif:5698576	|		|		|	
3895178	|	524978	|	Taraxacum erntrum	|	species	|	gbif:5698358	|		|		|	
3895713	|	524978	|	Taraxacum salonikiense	|	species	|	gbif:5695573	|		|		|	
3895712	|	524978	|	Taraxacum salsitatis	|	species	|	gbif:5695571	|		|		|	
3896215	|	524978	|	Taraxacum noterophilum	|	species	|	gbif:5696810	|		|		|	
3896213	|	524978	|	Taraxacum microdon	|	species	|	gbif:5697023	|		|		|	
3896211	|	524978	|	Taraxacum miltinum	|	species	|	gbif:5697020	|		|		|	
3895076	|	524978	|	Taraxacum concinnaticeps	|	species	|	gbif:5698721	|		|		|	
3895849	|	524978	|	Taraxacum semilunare	|	species	|	gbif:5695413	|		|		|	
3896015	|	524978	|	Taraxacum pseudoproximum	|	species	|	gbif:5695998	|		|		|	
3896014	|	524978	|	Taraxacum pseudopulchrum	|	species	|	gbif:5695994	|		|		|	
3895992	|	524978	|	Taraxacum pseudopyrenaicum	|	species	|	gbif:5695991	|		|		|	
3895498	|	524978	|	Taraxacum stictophoreum	|	species	|	gbif:5695164	|		|		|	
3895237	|	524978	|	Taraxacum monochroum	|	species	|	gbif:5696975	|		|		|	
3895236	|	524978	|	Taraxacum monotropum	|	species	|	gbif:5696974	|		|		|	
3896398	|	524978	|	Taraxacum hamidens	|	species	|	gbif:5697940	|		|		|	
3896396	|	524978	|	Taraxacum hamatum	|	species	|	gbif:5697943	|		|		|	
3896394	|	524978	|	Taraxacum hamatulum	|	species	|	gbif:5697946	|		|		|	
3896482	|	524978	|	Taraxacum curvilobatum	|	species	|	gbif:5394314	|		|		|	
3895882	|	524978	|	Taraxacum armatum	|	species	|	gbif:5699193	|		|		|	
3895884	|	524978	|	Taraxacum armatifrons	|	species	|	gbif:5699195	|		|		|	
3895612	|	524978	|	Taraxacum sagittifrons	|	species	|	gbif:5695591	|		|		|	
3896153	|	524978	|	Taraxacum impolitum	|	species	|	gbif:5697729	|		|		|	
3895725	|	524978	|	Taraxacum inarmatum	|	species	|	gbif:5697720	|		|		|	
3896155	|	524978	|	Taraxacum inane	|	species	|	gbif:5697723	|		|		|	
3895718	|	524978	|	Taraxacum akteum	|	species	|	gbif:5699436	|		|		|	
3896442	|	524978	|	Taraxacum intumescens	|	species	|	gbif:5394301	|		|		|	
3895012	|	524978	|	Taraxacum mimulum	|	species	|	gbif:5394300	|		|		|	
3896417	|	524978	|	Taraxacum borgvallii	|	species	|	gbif:5394302	|		|		|	
3896145	|	524978	|	Taraxacum prilipkoi	|	species	|	gbif:5393849	|		|		|	
3896144	|	524978	|	Taraxacum sagittifolium	|	species	|	gbif:5393847	|		|		|	
3896147	|	524978	|	Taraxacum sieheaniforme	|	species	|	gbif:5393842	|		|		|	
3896148	|	524978	|	Taraxacum porphyranthum	|	species	|	gbif:5393841	|		|		|	
3896315	|	524978	|	Taraxacum retroversum	|	species	|	gbif:5695739	|		|		|	
3896322	|	524978	|	Taraxacum retzii	|	species	|	gbif:5695736	|		|		|	
3896317	|	524978	|	Taraxacum revolutum	|	species	|	gbif:5695731	|		|		|	
3896320	|	524978	|	Taraxacum revertitans	|	species	|	gbif:5695733	|		|		|	
3895414	|	524978	|	Taraxacum vacillans	|	species	|	gbif:5694678	|		|		|	
3896469	|	524978	|	Taraxacum melanocephalum	|	species	|	gbif:5697079	|		|		|	
3895365	|	524978	|	Taraxacum melanthoides	|	species	|	gbif:5697070	|		|		|	
3895139	|	524978	|	Taraxacum chloroticum	|	species	|	gbif:5698775	|		|		|	
3895144	|	524978	|	Taraxacum christelianum	|	species	|	gbif:5698773	|		|		|	
3895465	|	524978	|	Taraxacum gilvum	|	species	|	gbif:5698087	|		|		|	
3895771	|	524978	|	Taraxacum flugum	|	species	|	gbif:5394375	|		|		|	
3896532	|	524978	|	Taraxacum subargutum	|	species	|	gbif:5695136	|		|		|	
3894918	|	524978	|	Taraxacum subarmatum	|	species	|	gbif:5695134	|		|		|	
3895194	|	524978	|	Taraxacum subatroplumbeum	|	species	|	gbif:5695132	|		|		|	
3894922	|	524978	|	Taraxacum subaurosulum	|	species	|	gbif:5695131	|		|		|	
3896343	|	524978	|	Taraxacum simile	|	species	|	gbif:6064001	|		|		|	
3895342	|	524978	|	Taraxacum teres	|	species	|	gbif:5694848	|		|		|	
3895343	|	524978	|	Taraxacum teuvaense	|	species	|	gbif:5694845	|		|		|	
3895348	|	524978	|	Taraxacum theodori	|	species	|	gbif:5694841	|		|		|	
3895346	|	524978	|	Taraxacum thessalicum	|	species	|	gbif:5694840	|		|		|	
3895351	|	524978	|	Taraxacum texelense	|	species	|	gbif:5694843	|		|		|	
3895473	|	524978	|	Taraxacum crispifolium	|	species	|	gbif:5393946	|		|		|	
3895476	|	524978	|	Taraxacum pachylobum	|	species	|	gbif:5393947	|		|		|	
3895470	|	524978	|	Taraxacum revalense	|	species	|	gbif:5393940	|		|		|	
3895466	|	524978	|	Taraxacum isophyllum	|	species	|	gbif:5393949	|		|		|	
3895676	|	524978	|	Taraxacum kurdiciforme	|	species	|	gbif:5394263	|		|		|	
3895569	|	524978	|	Taraxacum polyschistum	|	species	|	gbif:5394268	|		|		|	
3895568	|	524978	|	Taraxacum crebridens	|	species	|	gbif:5394269	|		|		|	
3895774	|	524978	|	Taraxacum saarsooanum	|	species	|	gbif:5695617	|		|		|	
3895776	|	524978	|	Taraxacum sabaudum	|	species	|	gbif:5695615	|		|		|	
3895773	|	524978	|	Taraxacum rutilum	|	species	|	gbif:5695619	|		|		|	
3895504	|	524978	|	Taraxacum pseudolarssonii	|	species	|	gbif:5696039	|		|		|	
3895610	|	524978	|	Taraxacum lundense	|	species	|	gbif:5697226	|		|		|	
3895602	|	524978	|	Taraxacum luteocucullatum	|	species	|	gbif:5697220	|		|		|	
3895604	|	524978	|	Taraxacum lusitanicum	|	species	|	gbif:5697221	|		|		|	
3895606	|	524978	|	Taraxacum lupatiferum	|	species	|	gbif:5697223	|		|		|	
3895599	|	524978	|	Taraxacum lunare	|	species	|	gbif:5697229	|		|		|	
3895728	|	524978	|	Taraxacum delanghei	|	species	|	gbif:6082564	|		|		|	
3895730	|	524978	|	Taraxacum pseudopalustre	|	species	|	gbif:6082565	|		|		|	
3895729	|	524978	|	Taraxacum larssonii	|	species	|	gbif:6082567	|		|		|	
3895731	|	524978	|	Taraxacum dolomiticum	|	species	|	gbif:6082562	|		|		|	
3895785	|	524978	|	Taraxacum dissonum	|	species	|	gbif:5698499	|		|		|	
3895783	|	524978	|	Taraxacum distans	|	species	|	gbif:5698497	|		|		|	
3895780	|	524978	|	Taraxacum distantijugum	|	species	|	gbif:5698495	|		|		|	
3895777	|	524978	|	Taraxacum distinctilobum	|	species	|	gbif:5698490	|		|		|	
3895281	|	524978	|	Taraxacum obtextum	|	species	|	gbif:5696771	|		|		|	
3895357	|	524978	|	Taraxacum obovatifrons	|	species	|	gbif:5696779	|		|		|	
3896352	|	524978	|	Taraxacum gracilens	|	species	|	gbif:5698034	|		|		|	
3895093	|	524978	|	Taraxacum procerisquameum	|	species	|	gbif:5696157	|		|		|	
3895094	|	524978	|	Taraxacum proclinatum	|	species	|	gbif:5696151	|		|		|	
3895090	|	524978	|	Taraxacum procerum	|	species	|	gbif:5696153	|		|		|	
3895639	|	524978	|	Taraxacum martellense	|	species	|	gbif:5697129	|		|		|	
3895622	|	524978	|	Taraxacum mauranthes	|	species	|	gbif:5697120	|		|		|	
3895163	|	524978	|	Taraxacum fusculinerve	|	species	|	gbif:5698152	|		|		|	
3895147	|	524978	|	Taraxacum canaliculatum	|	species	|	gbif:6064309	|		|		|	
3895483	|	524978	|	Taraxacum eximium	|	species	|	gbif:5698311	|		|		|	
3895482	|	524978	|	Taraxacum exiguum	|	species	|	gbif:5698317	|		|		|	
3895564	|	524978	|	Taraxacum brachyrhynchum	|	species	|	gbif:5698975	|		|		|	
3895565	|	524978	|	Taraxacum brachypodon	|	species	|	gbif:5698977	|		|		|	
3895101	|	524978	|	Taraxacum hepaticum	|	species	|	gbif:5697875	|		|		|	
3895100	|	524978	|	Taraxacum hempelianum	|	species	|	gbif:5697876	|		|		|	
3895099	|	524978	|	Taraxacum herae	|	species	|	gbif:5697870	|		|		|	
3895098	|	524978	|	Taraxacum hemicyclum	|	species	|	gbif:5697879	|		|		|	
3894944	|	524978	|	Taraxacum gotoburgense	|	species	|	gbif:5698038	|		|		|	
3896312	|	524978	|	Taraxacum scotophyllum	|	species	|	gbif:5695450	|		|		|	
3896305	|	524978	|	Taraxacum scotolepis	|	species	|	gbif:5695452	|		|		|	
3896304	|	524978	|	Taraxacum scotolepidiforme	|	species	|	gbif:5695455	|		|		|	
3896307	|	524978	|	Taraxacum scotodes	|	species	|	gbif:5695458	|		|		|	
3895008	|	524978	|	Taraxacum multidentatum	|	species	|	gbif:5696936	|		|		|	
3895422	|	524978	|	Taraxacum multidenticulatum	|	species	|	gbif:5696934	|		|		|	
3895003	|	524978	|	Taraxacum multifidum	|	species	|	gbif:5696931	|		|		|	
3896209	|	524978	|	Taraxacum grossum	|	species	|	gbif:5697985	|		|		|	
3896217	|	524978	|	Taraxacum grossodentosum	|	species	|	gbif:5697986	|		|		|	
3896216	|	524978	|	Taraxacum grypolobum	|	species	|	gbif:5697981	|		|		|	
3896214	|	524978	|	Taraxacum grootii	|	species	|	gbif:5697988	|		|		|	
3895060	|	524978	|	Taraxacum pinto-silvae	|	species	|	gbif:5696353	|		|		|	
3895062	|	524978	|	Taraxacum pittochromatum	|	species	|	gbif:5696351	|		|		|	
3895056	|	524978	|	Taraxacum pinnatifidum	|	species	|	gbif:5696355	|		|		|	
3895332	|	524978	|	Taraxacum violaceipetiolatum	|	species	|	gbif:5694614	|		|		|	
3895336	|	524978	|	Taraxacum violaceifrons	|	species	|	gbif:5694617	|		|		|	
3895001	|	524978	|	Taraxacum violascens	|	species	|	gbif:5694612	|		|		|	
3894919	|	524978	|	Taraxacum vinosum	|	species	|	gbif:5694618	|		|		|	
3895156	|	524978	|	Taraxacum hyrynsalmense	|	species	|	gbif:5697769	|		|		|	
3895155	|	524978	|	Taraxacum iberanthum	|	species	|	gbif:5697761	|		|		|	
3896303	|	524978	|	Taraxacum stellare	|	species	|	gbif:5394090	|		|		|	
3895253	|	524978	|	Taraxacum dunensiforme	|	species	|	gbif:6082515	|		|		|	
3895250	|	524978	|	Taraxacum mediterraneiforme	|	species	|	gbif:6082514	|		|		|	
3895038	|	524978	|	Taraxacum dubium	|	species	|	gbif:6082518	|		|		|	
3895291	|	524978	|	Taraxacum edessicum	|	species	|	gbif:5698429	|		|		|	
3895122	|	524978	|	Taraxacum lenkoranense	|	species	|	gbif:5393889	|		|		|	
3895141	|	524978	|	Taraxacum brunneum	|	species	|	gbif:5393887	|		|		|	
3895143	|	524978	|	Taraxacum platylepium	|	species	|	gbif:5393886	|		|		|	
3895524	|	524978	|	Taraxacum bargusicum	|	species	|	gbif:5699066	|		|		|	
3895479	|	524978	|	Taraxacum informe	|	species	|	gbif:5697690	|		|		|	
3896231	|	524978	|	Taraxacum perattenuatum	|	species	|	gbif:5696438	|		|		|	
3896230	|	524978	|	Taraxacum perdevexum	|	species	|	gbif:5696432	|		|		|	
3896227	|	524978	|	Taraxacum perdeflexum	|	species	|	gbif:5696434	|		|		|	
3896537	|	524978	|	Taraxacum irritum	|	species	|	gbif:5697620	|		|		|	
3896536	|	524978	|	Taraxacum irrigatum	|	species	|	gbif:5697622	|		|		|	
3896535	|	524978	|	Taraxacum involutum	|	species	|	gbif:5697624	|		|		|	
3896437	|	524978	|	Taraxacum invocatum	|	species	|	gbif:5697628	|		|		|	
3895628	|	524978	|	Taraxacum tourmalettense	|	species	|	gbif:5694808	|		|		|	
3895627	|	524978	|	Taraxacum triangularidentatum	|	species	|	gbif:5694805	|		|		|	
